id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,150.00,271,271,140,0,0,0,0
41783,rare,6900,jackolantern,jackolantern,,2023-01-05T19:34:43.057Z,345.00,150,150,2,4252,2132,837.93,0
58256,epic,7200,snowman,snowman,,2023-04-19T10:28:27.324Z,360.00,50,50,55,237,138,1.06,0
45406,epic,8500,discoball,discoball,,2023-04-10T11:19:20.482Z,425.00,53,53,39,1498,707,33.80,0
64996,epic,17000,mummy,mummy,,2023-05-07T00:40:11.363Z,850.00,50,50,42,8625,4855,347.80,21890
48384,rare,5000,gamer,gamer,,2023-03-30T01:14:08.400Z,250.00,100,100,59,781,382,28.53,0
52031,rare,5000,floater,floater,,2023-02-26T06:52:28.114Z,250.00,150,150,68,106,48,1.6,0
72050,cosmetic,6637.8,biohazard,biohazard,,2023-04-19T16:04:13.859Z,331.890,150,150,69,0,0,0,0
8449,epic,7400,eyeball2,eyeball2,,2023-04-24T13:12:10.858Z,370.00,75,75,73,763,308,5.36,0
47166,rare,8500,egg,egg,,2023-04-21T22:02:19.874Z,425.00,100,100,74,1570,646,10.68,0
40216,uncommon,1000,skull,skull,,2023-04-10T11:22:28.030Z,50.00,653,653,76,356,152,15.05,0
56440,rare,10000,ladybug,ladybug,,2023-05-07T11:46:30.962Z,500.00,150,150,79,41161,20832,5407.27,5300
52569,rare,5000,floater,floater,,2023-02-26T06:47:40.920Z,250.00,150,150,78,735,340,1.2,0
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,175.00,150,150,90,171,75,0,0
50672,common,420,vase,vase,,2023-03-22T03:54:30.779Z,21.00,2000,2000,90,916,561,118.18,50
54135,rare,5000,floater,floater,,2023-02-26T06:49:04.248Z,250.00,150,150,91,266,141,6.62,0
56453,rare,8000,ladybug,ladybug,,2022-10-30T14:48:35.523Z,400.00,150,150,91,5886,2816,640.14,4750
