id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
40560,rare,5000,pizza,pizza,,2023-04-16T14:37:29.366Z,250.00,150,150,7,6077,2248,55.53,0
61181,epic,9000,citrus,citrus,,2023-03-30T07:47:50.554Z,450.00,50,50,57,10,4,0,0
52865,rare,2500,pizza,pizza,,2023-04-21T18:07:53.131Z,125.00,150,150,83,283,141,1.72,0
41385,uncommon,4000,bomb,bomb,,2023-04-11T19:20:59.387Z,200.00,600,600,84,1939,672,13.98,150
56453,rare,8000,ladybug,ladybug,,2022-10-30T14:48:35.523Z,400.00,150,150,91,5886,2816,640.14,4750
3890,uncommon,388,target,target,,2023-04-21T20:14:29.414Z,19.40,747,747,94,272,115,7.43,0
47686,uncommon,600,watermelon,watermelon,,2023-04-23T02:12:15.576Z,30.00,600,600,97,313,144,4.77,0
72086,cosmetic,2000,biohazard,biohazard,,2023-04-23T17:42:27.669Z,100.00,150,147,101,0,0,0,0
45614,uncommon,999,panda,panda,,2023-04-23T08:40:40.699Z,49.95,600,600,101,1418,576,115.87,340
9263,uncommon,450,racoon,racoon,,2023-04-07T05:02:08.814Z,22.50,781,781,108,409,167,7.61,0
72006,cosmetic,1500,biohazard,biohazard,,2023-04-19T15:38:35.261Z,75.00,150,147,25,0,0,0,0
67398,uncommon,2500,earth,earth,,2023-04-17T11:16:37.314Z,125.00,600,600,112,0,0,0,0
41650,uncommon,4000,derp,derp,,2023-04-22T14:41:32.889Z,200.00,420,420,111,1284,459,11.60,0
54165,rare,2500,pizza,pizza,,2023-04-21T16:39:50.892Z,125.00,150,150,111,171,79,1.98,0
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,150.00,285,285,113,2,1,0,0
50140,rare,3500,skullpatch,skullpatch,,2023-01-04T00:05:49.812Z,175.00,150,150,112,1544,797,0,0
72100,cosmetic,900,biohazard,biohazard,,2023-04-23T10:49:27.722Z,45.00,150,147,113,0,0,0,0
46859,rare,10000,egg,egg,,2023-04-21T22:01:38.232Z,500.00,100,100,59,1043,460,14.89,0
54212,rare,2800,pizza,pizza,,2023-04-23T12:59:43.187Z,140.00,150,150,116,106,53,0,0
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,92.50,289,289,118,1635,620,225.53,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,92.50,285,285,119,303,125,3.37,0
