id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
38244,rare,1900,bowie,bowie,,2023-03-24T02:44:47.469Z,95.00,320,320,120.0,846,332,17.40,650
71267,common,109.9,xmasball2,xmasball2,,2023-03-20T17:19:58.465Z,5.495,3986,3467,4447.0,0,0,0,0
37082,common,200,beachball,beachball,,2023-03-17T13:37:58.216Z,10.00,3499,3499,4453.0,215,94,0.4,0
50648,common,200,vase,vase,,2023-03-17T17:49:43.257Z,10.00,2000,2000,66.0,64,33,1.06,0
65017,rare,5000,frankie,frankie,,2023-03-14T11:28:40.363Z,250.00,150,150,13.0,3225,1561,943.12,170
70789,epic,24300,bat,bat,,2023-03-06T02:23:42.129Z,1215.00,50,50,25.0,0,0,0,0
43012,epic,16000,shades,shades,,2023-03-05T16:18:07.637Z,800.00,50,50,37.0,561,191,29.85,0
64996,epic,22222,mummy,mummy,,2023-03-23T23:18:05.390Z,1111.10,50,50,42.0,7762,4350,245.66,21210
67339,uncommon,1600,earth,earth,,2023-03-21T06:13:43.994Z,80.00,600,600,53.0,3763,1453,0,2500
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,750.00,81,81,76.0,4490,1825,9.3,0
52344,rare,5000,floater,floater,,2023-02-26T06:48:20.387Z,250.00,150,150,76.0,394,204,6.57,0
50876,rare,4500,wheeee,wheeee,,2023-03-18T12:28:50.001Z,225.00,150,150,78.0,3114,1328,658.66,5810
5489,uncommon,1000,yinyang,yinyang,,2023-03-17T18:51:15.967Z,50.00,715,715,92.0,1974,806,4.69,0
45444,uncommon,1100,panda,panda,,2023-03-16T10:04:48.835Z,55.00,600,600,92.0,1959,939,275.81,170
46742,rare,10000,peach,peach,,2023-03-18T07:17:34.173Z,500.00,100,100,95.0,12517,5307,430.07,2420
50944,uncommon,3000,ufo,ufo,,2023-03-23T13:15:14.906Z,150.00,600,600,106.0,135,63,1.32,220
50140,rare,3500,skullpatch,skullpatch,,2023-01-04T00:05:49.812Z,175.00,150,150,112.0,1544,797,0,0
41291,uncommon,1700,bomb,bomb,,2023-03-17T19:13:07.911Z,85.00,600,600,35.0,1283,493,53.20,0
47657,uncommon,850,dog,dog,,2023-03-21T06:42:28.920Z,42.50,600,600,115.0,2804,1214,170.93,1300
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,92.50,289,289,118.0,1635,620,225.53,0
58198,common,200,virus,virus,,2023-03-19T20:26:36.925Z,10.00,2000,2000,121.0,24,9,0.33,0
50926,rare,5000,wheeee,wheeee,,2023-03-17T19:25:17.522Z,250.00,150,150,122.0,645,334,9.46,0
54400,rare,5000,floater,floater,,2023-02-26T06:50:05.216Z,250.00,150,150,96.0,218,111,5.02,0
46545,rare,4500,ninja,ninja,,2023-03-20T22:46:11.225Z,225.00,100,100,100.0,1117,515,18.33,0
54948,rare,5000,floater,floater,,2023-02-26T06:48:37.165Z,250.00,150,150,127.0,326,168,2.97,0
41690,uncommon,1700,skull,skull,,2023-03-17T18:48:23.107Z,85.00,653,653,127.0,681,269,8.34,0
5003,uncommon,1000,bull,bull,,2023-03-17T18:51:11.297Z,50.00,772,772,131.0,637,230,7.25,0
55114,rare,5000,floater,floater,,2023-02-26T06:50:00.421Z,250.00,150,150,137.0,229,107,4.69,0
45160,rare,5000,jackolantern,jackolantern,,2022-10-26T16:16:07.190Z,250.00,150,150,137.0,804,369,14.63,0
