id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
42781,epic,13500,discoball,discoball,,2023-01-19T14:01:06.448Z,53,53,20,4210,1651,93.23,0
42569,uncommon,3000,panda,panda,,2023-01-18T16:41:13.808Z,600,600,64,3022,1207,270.11,0
48368,rare,15000,floater,floater,,2023-01-19T13:43:46.348Z,150,150,22,3706,1969,1172.57,31850
43656,epic,11000,discoball,discoball,,2023-01-20T17:20:49.625Z,53,53,26,3164,1341,54.30,0
48649,rare,17000,floater,floater,,2022-12-26T20:15:38.378Z,150,150,30,2427,1414,9.43,0
44151,epic,13000,discoball,discoball,,2023-01-19T14:00:57.681Z,53,53,32,2604,1132,35.30,0
43914,epic,9500,citrus,citrus,,2022-10-23T16:49:29.729Z,50,50,33,2360,1108,35.65,0
5370,rare,2200,marble,marble,,2023-01-20T12:00:26.963Z,289,289,36,1129,403,7.93,0
45820,epic,18000,angel,angel,,2023-01-20T19:14:48.285Z,50,50,40,17501,6576,178.40,0
43527,epic,15000,royman,royman,,2022-07-18T05:52:39.069Z,50,50,44,1942,1063,326.27,0
45824,epic,19000,angel,angel,,2023-01-19T14:00:36.921Z,50,50,44,4594,2067,299.60,0
49440,rare,6000,floater,floater,,2023-01-09T18:00:19.007Z,150,150,44,406,211,9.23,0
47655,rare,9500,gamer,gamer,,2022-12-04T23:38:26.149Z,100,100,46,8259,3930,1001.60,7500
50268,rare,4900,floater,floater,,2023-01-19T21:30:46.467Z,150,150,57,673,263,11.62,1000
1147,rare,1495,coconut,coconut,,2023-01-16T16:19:59.844Z,289,289,64,61,30,0.99,0
52051,rare,6000,floater,floater,,2023-01-09T18:02:20.902Z,150,150,70,210,106,5.23,0
52344,rare,6000,floater,floater,,2023-01-09T18:00:08.228Z,150,150,76,394,204,6.57,0
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,81,81,76,4490,1825,9.3,0
43070,uncommon,2500,revolver,revolver,,2023-01-19T12:20:35.730Z,600,600,60,2028,837,21.56,0
36761,epic,8900,tamagochi,tamagochi,,2022-12-28T10:57:57.412Z,76,76,77,2865,1185,31.44,0
68637,epic,12950,mummy,mummy,,2023-01-17T09:12:17.790Z,50,50,51,0,0,0,0
53170,rare,6000,floater,floater,,2023-01-09T18:00:39.680Z,150,150,82,348,162,7.09,0
49931,rare,9000,cherry,cherry,,2022-12-14T03:26:48.941Z,100,100,82,611,298,14.78,0
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,150,150,90,171,75,0,0
50462,cosmetic,14900,worldcup,worldcup,,2023-01-21T01:12:16.816Z,50,50,47,433,181,1.2,0
49025,rare,6000,burger,burger,,2023-01-18T11:51:28.107Z,150,150,91,378,157,4.53,0
54135,rare,6000,floater,floater,,2023-01-09T18:00:51.805Z,150,150,91,266,141,6.62,0
44911,epic,9999,snowman,snowman,,2022-12-15T23:15:45.699Z,50,50,44,2316,1036,49.57,0
54659,rare,6000,floater,floater,,2023-01-09T18:01:46.396Z,150,150,102,268,126,6.95,0
48054,rare,10000,candyswirl,candyswirl,,2023-01-09T21:30:13.693Z,100,100,100,390,196,3.96,0
57771,rare,5100,cherry,cherry,,2022-12-31T13:34:00.136Z,100,100,103,1379,570,29.38,850
68400,rare,3700,peach,peach,,2023-01-05T11:36:30.669Z,100,100,103,0,0,0,0
57775,rare,5000,cherry,cherry,,2022-12-31T13:34:26.435Z,100,100,105,1321,542,32.06,850
54690,rare,6000,floater,floater,,2023-01-09T18:04:44.452Z,150,150,106,95,41,1.46,0
7408,rare,1700,marble,marble,,2022-12-07T17:04:13.486Z,289,289,107,1152,455,6.09,0
65114,rare,3700,frankie,frankie,,2023-01-13T12:35:35.335Z,150,150,110,127,63,10.24,2270
49135,rare,6000,burger,burger,,2023-01-18T11:51:40.356Z,150,150,114,383,179,7.00,0
55171,rare,6000,floater,floater,,2023-01-09T18:03:41.166Z,150,150,145,126,66,1.32,0
59273,rare,8000,cougar,cougar,,2023-01-15T15:17:50.800Z,150,150,117,11936,5424,68.50,10800
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,293,293,118,1635,620,225.53,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,289,289,119,303,125,3.37,0
4883,uncommon,1200,bull,bull,,2023-01-18T06:44:29.247Z,776,776,120,273,99,1.83,0
42506,rare,4400,jackolantern,jackolantern,,2022-12-22T20:53:51.170Z,150,150,85,11256,4795,137.78,490
5396,common,300,8ball,8ball,,2023-01-21T00:25:15.702Z,3585,3585,126,198,90,3.1,0
49150,rare,7000,burger,burger,,2022-12-05T23:00:44.589Z,150,150,129,872,700,303.46,250
50140,rare,3500,skullpatch,skullpatch,,2023-01-04T00:05:49.812Z,150,150,112,1544,797,0,0
42612,uncommon,3000,bomb,bomb,,2023-01-19T10:49:54.716Z,600,600,131,23383,7441,779.23,1730
45073,rare,3000,jackolantern,jackolantern,,2023-01-14T12:25:51.880Z,150,150,131,1182,481,18.18,0
45160,rare,5000,jackolantern,jackolantern,,2022-10-26T16:16:07.190Z,150,150,137,804,369,14.63,0
51077,uncommon,8700,ufo,ufo,,2023-01-20T20:53:12.973Z,600,600,140,12025,6357,256.42,0
901,epic,15000,devil,devil,,2022-10-30T04:54:34.964Z,81,81,2,4825,1854,45.04,0
56523,rare,5999.99,ladybug,ladybug,,2022-10-12T09:23:50.423Z,150,150,142,110,53,0.99,0
45798,epic,20000,angel,angel,,2023-01-19T14:00:30.128Z,50,50,18,4809,2184,463.57,0
49157,rare,6000,burger,burger,,2023-01-18T11:51:34.782Z,150,150,136,364,174,9.81,0
22945,common,165,basketball,basketball,,2023-01-20T17:58:34.437Z,4287,2565,141,163,60,2.0,0
1727,uncommon,750,tomato,tomato,,2023-01-20T16:59:43.147Z,767,767,141,265,114,4.32,0
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,276,276,140,0,0,0,0
59306,rare,5500,cougar,cougar,,2022-12-13T11:20:35.589Z,150,150,150,43,28,0.33,730
3708,uncommon,990,target,target,,2023-01-20T11:20:33.009Z,752,752,23,487,219,2.39,0
59303,rare,4571.428571428,cougar,cougar,,2023-01-17T05:41:29.208Z,150,150,147,129,58,1.39,0
56530,rare,8700,ladybug,ladybug,,2023-01-11T20:12:05.860Z,150,150,147,11019,5904,500.24,8760
57138,rare,2800,jackolantern,jackolantern,,2022-12-24T09:29:12.279Z,150,150,154,543,319,88.58,0
4325,rare,2000,eyeball,eyeball,,2022-08-17T12:04:43.642Z,293,293,154,391,120,0,0
46501,uncommon,1850,bomb,bomb,,2023-01-20T18:20:43.673Z,600,600,155,409,175,7.64,0
54400,rare,6000,floater,floater,,2023-01-09T18:02:09.282Z,150,150,96,218,111,5.02,0
12009,rare,12000,melon,melon,,2022-10-07T10:22:00.780Z,276,276,160,2300,886,9.11,2250
52023,rare,6000,floater,floater,,2023-01-09T18:03:46.895Z,150,150,67,102,49,0.73,0
50876,rare,3850,wheeee,wheeee,,2022-09-20T15:03:58.133Z,150,150,78,1168,630,151.43,220
48260,rare,3900,gamer,gamer,,2022-12-31T09:19:49.827Z,100,100,53,767,375,10.80,0
67457,uncommon,3900,earth,earth,,2023-01-21T01:12:41.743Z,600,600,171,0,0,0,0
41947,common,900,football,football,,2023-01-20T19:13:18.081Z,2000,2000,167,433,184,5.02,0
38264,rare,2950,bowie,bowie,,2023-01-13T20:48:31.783Z,329,329,139,1079,421,8.46,0
48734,common,1400,crosshair,crosshair,,2023-01-20T10:20:27.962Z,2000,2000,177,0,0,0,0
64972,epic,15000,mummy,mummy,,2023-01-14T22:10:59.817Z,50,50,18,15272,8248,1779.91,6140
51197,uncommon,7000,ufo,ufo,,2023-01-20T21:28:17.651Z,600,600,177,11797,7005,2825.49,18650
5230,rare,1850,eyeball,eyeball,,2022-11-29T14:49:57.274Z,293,293,199,2266,894,15.63,0
45934,rare,4000,gamer,gamer,,2022-12-31T09:19:56.973Z,100,100,32,1878,778,20.75,0
12417,rare,4000,melon,melon,,2023-01-20T18:37:30.218Z,276,276,177,1537,658,233.54,0
38318,rare,1750,bowie,bowie,,2023-01-12T21:25:54.398Z,329,329,186,1510,587,10.30,0
4830,uncommon,920,target,target,,2023-01-20T11:20:21.660Z,752,752,236,570,260,5.68,0
2344,rare,1850,coconut,coconut,,2022-11-29T13:01:01.011Z,289,289,210,190,80,2.64,0
49194,rare,5000,gamer,gamer,,2023-01-08T06:25:58.979Z,100,100,85,853,378,11.27,0
3107,rare,1820,coconut,coconut,,2022-12-07T17:11:12.141Z,289,289,249,1319,570,13.58,0
5017,uncommon,970,target,target,,2023-01-20T11:20:42.543Z,752,752,251,317,119,3.39,0
2532,rare,3000,coconut,coconut,,2022-01-26T16:57:13.870Z,289,289,217,809,270,0,0
40755,uncommon,2400,skull,skull,,2023-01-20T17:53:07.040Z,653,653,97,8282,2755,13.7,0
51624,uncommon,8999,ufo,ufo,,2023-01-18T18:47:45.679Z,600,600,256,180,73,0.99,0
56135,uncommon,3500,casinochip,casinochip,,2023-01-18T20:42:40.608Z,600,600,237,78,44,1.32,0
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,100,100,102,362,177,4.10,0
41589,common,270,volleyball,volleyball,,2023-01-20T20:12:47.784Z,2000,2000,252,360,145,4.82,0
11886,rare,2500,marble,marble,,2022-10-25T12:37:52.547Z,289,289,279,0,0,0,0
59177,rare,4700,cougar,cougar,,2022-09-10T06:59:37.855Z,150,150,26,79,40,0,0
59286,rare,5000,cougar,cougar,,2023-01-14T21:13:20.487Z,150,150,130,4207,2304,44.62,250
7724,rare,3000,eyeball,eyeball,,2022-10-31T00:22:23.439Z,293,293,257,312,118,0,0
43010,uncommon,2500,skull,skull,,2023-01-18T22:43:06.721Z,653,653,287,280,123,2.5,0
46444,uncommon,2400,derp,derp,,2023-01-18T14:53:20.375Z,420,420,299,183,85,3.05,0
8646,rare,1800,eyeball,eyeball,,2022-12-28T17:31:38.204Z,293,293,303,1446,567,10.90,0
62766,uncommon,800,watermelon,watermelon,,2023-01-21T02:31:08.304Z,600,600,318,0,0,0,0
4468,rare,1850,coconut,coconut,,2022-11-29T13:00:57.721Z,289,289,314,119,66,3.18,0
64996,epic,21000,mummy,mummy,,2023-01-19T00:09:05.363Z,50,50,42,3214,1648,4.30,15190
13749,rare,1700,marble,marble,,2022-12-07T17:04:15.414Z,289,289,343,1170,429,4.38,0
