id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
36728,epic,9000,tamagochi,tamagochi,,2023-04-12T17:54:40.226Z,450.00,76,76,44,7175,2955,40.76,510
5243,common,1000,8ball,8ball,,2023-03-29T14:36:55.365Z,50.00,3578,3578,4,410,139,4.93,0
61514,legendary,200000,botroyale,botroyale,,2023-04-06T17:28:55.864Z,10000.00,10,10,5,1914,1047,165.53,7590
50598,common,300,vase,vase,,2023-03-29T14:44:32.927Z,15.00,2000,2000,16,64,26,1.98,0
48629,rare,14000,floater,floater,,2023-03-24T16:53:56.327Z,700.00,150,150,29,18096,9650,4182.64,14080
64996,epic,20000,mummy,mummy,,2023-04-09T00:41:12.778Z,1000.00,50,50,42,8392,4740,347.55,21890
64998,epic,15500,mummy,mummy,,2023-02-07T14:31:31.132Z,775.00,50,50,44,2565,1664,23.84,0
52636,epic,55000,ghost,ghost,,2023-04-12T13:33:20.526Z,2750.00,50,50,49,1580,785,43.44,0
65057,rare,4700,frankie,frankie,,2023-04-12T19:29:56.537Z,235.00,150,150,53,242,64,0,6970
61181,epic,9000,citrus,citrus,,2023-03-30T07:47:50.554Z,450.00,50,50,57,10,4,0,0
42061,uncommon,1200,panda,panda,,2023-03-21T14:53:59.676Z,60.00,600,600,57,2380,1123,164.21,0
52344,rare,5000,floater,floater,,2023-02-26T06:48:20.387Z,250.00,150,150,76,394,204,6.57,0
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,750.00,82,82,76,4490,1825,9.3,0
52569,rare,5000,floater,floater,,2023-02-26T06:47:40.920Z,250.00,150,150,78,735,340,1.2,0
51707,rare,2000,banana,banana,,2023-04-12T14:03:19.590Z,100.00,150,150,83,610,287,46.67,0
59246,rare,2850,cougar,cougar,,2023-04-11T22:19:21.182Z,142.50,150,150,90,145,68,6.27,50
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,175.00,150,150,90,171,75,0,0
56453,rare,8000,ladybug,ladybug,,2022-10-30T14:48:35.523Z,400.00,150,150,91,5886,2816,640.14,4750
47995,rare,11000,candyswirl,candyswirl,,2023-04-12T13:38:42.354Z,550.00,100,100,92,792,376,14.70,0
38214,rare,1400,bowie,bowie,,2023-04-10T12:35:14.918Z,70.00,316,316,92,1076,390,7.88,0
46476,rare,8500,ninja,ninja,,2023-04-03T21:52:19.669Z,425.00,100,100,92,1083,480,24.92,0
40905,uncommon,8000,derp,derp,,2023-03-18T08:58:40.969Z,400.00,420,420,94,9120,3346,205.69,0
54611,rare,5000,floater,floater,,2023-02-26T06:52:18.234Z,250.00,150,150,100,78,47,0,0
54690,rare,5000,floater,floater,,2023-02-26T06:52:03.149Z,250.00,150,150,106,95,41,1.46,0
54746,rare,5000,floater,floater,,2023-02-26T06:51:09.750Z,250.00,150,150,109,194,93,4.24,0
40639,common,299,volleyball,volleyball,,2023-04-12T14:02:52.104Z,14.95,2000,2000,53,1674,590,1.93,0
50140,rare,3500,skullpatch,skullpatch,,2023-01-04T00:05:49.812Z,175.00,150,150,112,1544,797,0,0
41781,uncommon,6000,bomb,bomb,,2023-03-17T18:52:23.897Z,300.00,600,600,111,982,359,9.93,0
67398,uncommon,2000,earth,earth,,2023-03-17T17:47:50.819Z,100.00,600,600,112,0,0,0,0
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,150.00,285,285,113,2,1,0,0
42184,uncommon,1700,bomb,bomb,,2023-04-11T22:15:45.326Z,85.00,600,600,113,1045,409,12.38,0
42278,rare,6000,gamer,gamer,,2023-03-20T13:34:32.939Z,300.00,100,100,21,5169,2033,80.55,0
47657,uncommon,1000,dog,dog,,2023-04-13T08:57:38.024Z,50.00,600,600,115,3073,1317,170.93,1350
54212,rare,4000,pizza,pizza,,2023-04-07T19:42:24.755Z,200.00,150,150,116,106,53,0,0
8355,uncommon,1000,racoon,racoon,,2023-03-17T18:51:40.584Z,50.00,781,781,27,813,307,8.90,0
54214,rare,4000,pizza,pizza,,2023-04-13T15:36:45.449Z,200.00,150,150,117,52,27,1.65,0
59189,rare,15714.28571428571,cougar,cougar,,2023-04-11T19:04:02.289Z,785.7142857142855,150,150,38,56115,26235,6937.70,28050
56369,rare,12000,ladybug,ladybug,,2022-12-04T11:19:35.261Z,600.00,150,150,12,5726,2580,2714.80,15270
51037,uncommon,13500,ufo,ufo,,2023-03-27T20:35:44.054Z,675.00,600,600,121,31016,17846,10088.14,36760
13939,uncommon,1171.5,donut,donut,,2023-04-13T05:27:51.770Z,58.575,746,746,123,432,188,22.83,0
54948,rare,5000,floater,floater,,2023-02-26T06:48:37.165Z,250.00,150,150,127,326,168,2.97,0
14985,rare,25600,xmasball1,xmasball1,,2023-04-13T03:03:53.394Z,1280.00,100,100,6,20765,9997,3487.18,18980
41838,uncommon,10000,casinochip,casinochip,,2023-04-11T07:15:54.415Z,500.00,600,600,45,34988,14646,1012.87,0
