id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
59221,rare,5000,cougar,cougar,,2022-09-17T17:22:15.691Z,250.00,150,150,65,0,0,0,0
52051,rare,5000,floater,floater,,2023-02-26T06:51:00.633Z,250.00,150,150,70,210,106,5.23,0
70778,epic,17500,bat,bat,,2023-03-06T15:06:57.310Z,875.00,50,50,14,0,0,0,850
59183,rare,5000,cougar,cougar,,2023-03-11T02:30:06.942Z,250.00,150,150,32,5187,2048,2791.04,2020
64996,epic,20000,mummy,mummy,,2023-03-10T20:48:03.781Z,1000.00,50,50,42,6530,3591,128.90,20700
70806,epic,18000,bat,bat,,2023-03-10T06:57:28.171Z,900.00,50,50,42,741,332,42.24,0
70808,epic,13332,bat,bat,,2023-03-10T16:04:54.706Z,666.60,50,50,44,18,7,0,170
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,150.00,272,272,140,0,0,0,0
47418,rare,14225,candyswirl,candyswirl,,2023-03-10T15:44:45.465Z,711.25,100,100,71,895,425,21.20,560
43476,uncommon,5000,panda,panda,,2023-03-10T10:38:16.505Z,250.00,600,600,79,1242,512,18.95,0
54135,rare,5000,floater,floater,,2023-02-26T06:49:04.248Z,250.00,150,150,91,266,141,6.62,0
54400,rare,5000,floater,floater,,2023-02-26T06:50:05.216Z,250.00,150,150,96,218,111,5.02,0
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,476.1905,100,100,102,362,177,4.10,0
54700,rare,5000,floater,floater,,2023-02-26T06:52:13.669Z,250.00,150,150,107,70,42,1.72,0
38238,rare,1550,bowie,bowie,,2023-01-24T14:31:18.367Z,77.50,321,321,114,567,248,5.04,0
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,92.50,289,289,118,1635,620,225.53,0
54875,rare,5000,floater,floater,,2023-02-26T06:51:26.854Z,250.00,150,150,121,145,74,5.68,0
70789,epic,24300,bat,bat,,2023-03-06T02:23:42.129Z,1215.00,50,50,25,0,0,0,0
55094,rare,5000,floater,floater,,2023-02-26T06:48:52.885Z,250.00,150,150,135,213,134,6.48,0
50925,rare,4500,wheeee,wheeee,,2023-02-18T18:53:13.476Z,225.00,150,150,121,351,171,4.77,0
51011,rare,5000,wheeee,wheeee,,2023-03-07T20:46:12.359Z,250.00,150,150,146,3408,1592,138.13,50
12072,uncommon,1500,waffle,waffle,,2023-03-08T15:35:27.297Z,75.00,729,729,151,538,210,7.34,0
58871,rare,8000,wheeee,wheeee,,2022-08-05T09:17:49.716Z,400.00,150,150,151,0,0,0,0
55027,rare,5000,floater,floater,,2023-02-26T06:49:17.967Z,250.00,150,150,130,318,151,4.71,0
69999,rare,3600,cougar,cougar,,2023-03-10T03:51:43.325Z,180.00,150,150,153,75,26,0,0
55114,rare,5000,floater,floater,,2023-02-26T06:50:00.421Z,250.00,150,150,137,229,107,4.69,0
50268,rare,3300,floater,floater,,2023-02-28T09:35:29.642Z,165.00,150,150,57,718,282,28.45,1000
56533,rare,8400,ladybug,ladybug,,2023-03-11T02:33:54.548Z,420.00,150,150,150,9258,3744,5.68,5860
59306,rare,5000,cougar,cougar,,2023-02-03T17:00:19.859Z,250.00,150,150,150,45,29,0.33,730
7610,epic,12000,eyeball2,eyeball2,,2023-03-09T17:51:05.009Z,600.00,75,75,3,6240,2367,46.72,1930
70776,epic,22000,bat,bat,,2023-03-05T21:28:05.933Z,1100.00,50,50,12,0,0,0,670
