id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
38239,rare,1550,bowie,bowie,,2023-01-24T14:31:16.170Z,77.50,321,321,115,659,255,8.66,0
56359,rare,8500,ladybug,ladybug,,2022-12-28T18:00:29.824Z,425.00,150,150,2,675,341,57.23,0
70776,epic,22000,bat,bat,,2023-03-05T21:28:05.933Z,1100.00,50,50,12,0,0,0,670
70778,epic,17500,bat,bat,,2023-03-06T15:06:57.310Z,875.00,50,50,14,0,0,0,850
70780,epic,22850,bat,bat,,2023-03-06T13:00:46.364Z,1142.50,50,50,16,0,0,0,2020
70782,epic,19000,bat,bat,,2023-03-06T21:46:25.263Z,950.00,50,50,18,0,0,0,5000
64977,epic,12500,mummy,mummy,,2023-03-07T02:49:28.348Z,625.00,50,50,23,928,608,426.78,4610
70789,epic,24300,bat,bat,,2023-03-06T02:23:42.129Z,1215.00,50,50,25,0,0,0,0
70806,epic,19000,bat,bat,,2023-03-06T20:30:44.703Z,950.00,50,50,42,317,143,15.84,0
65974,epic,16000,dragon,dragon,,2023-01-01T22:26:46.204Z,800.00,50,50,51,0,0,0,0
52051,rare,5000,floater,floater,,2023-02-26T06:51:00.633Z,250.00,150,150,70,210,106,5.23,0
50772,uncommon,3800,ufo,ufo,,2023-03-07T01:06:53.369Z,190.00,600,600,84,233,97,2.92,900
54135,rare,5000,floater,floater,,2023-02-26T06:49:04.248Z,250.00,150,150,91,266,141,6.62,0
56453,rare,8000,ladybug,ladybug,,2022-10-30T14:48:35.523Z,400.00,150,150,91,5886,2816,640.14,4750
14546,epic,10000,xmasball,xmasball,,2023-02-20T16:09:45.575Z,500.00,60,60,92,3661,1484,43.27,0
54700,rare,5000,floater,floater,,2023-02-26T06:52:13.669Z,250.00,150,150,107,70,42,1.72,0
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,92.50,289,289,118,1635,620,225.53,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,92.50,288,288,119,303,125,3.37,0
54875,rare,5000,floater,floater,,2023-02-26T06:51:26.854Z,250.00,150,150,121,145,74,5.68,0
50925,rare,4500,wheeee,wheeee,,2023-02-18T18:53:13.476Z,225.00,150,150,121,351,171,4.77,0
52912,rare,3000,banana,banana,,2023-02-09T13:05:55.391Z,150.00,150,150,129,43,18,0.73,0
55027,rare,5000,floater,floater,,2023-02-26T06:49:17.967Z,250.00,150,150,130,318,151,4.71,0
59306,rare,5000,cougar,cougar,,2023-02-03T17:00:19.859Z,250.00,150,150,150,45,29,0.33,730
69999,rare,3800,cougar,cougar,,2023-03-06T17:39:17.546Z,190.00,150,150,153,41,14,0,0
55094,rare,5000,floater,floater,,2023-02-26T06:48:52.885Z,250.00,150,150,135,213,134,6.48,0
45406,epic,11500,discoball,discoball,,2023-01-24T14:30:31.213Z,575.00,53,53,39,1498,707,33.80,0
5101,rare,3300,eyeball,eyeball,,2023-03-06T08:57:52.838Z,165.00,289,289,193,4586,1706,67.82,550
55121,rare,5000,floater,floater,,2023-02-26T06:48:32.336Z,250.00,150,150,138,260,138,35.76,0
5230,rare,1995,eyeball,eyeball,,2023-03-01T16:40:09.099Z,99.75,289,289,199,2345,938,46.32,0
10189,epic,10500,disguise,disguise,,2023-03-01T15:45:51.100Z,525.00,74,74,28,17799,7499,187.95,340
14174,epic,30000,xmasball,xmasball,,2023-02-24T08:15:54.244Z,1500.00,60,60,63,2296,923,34.74,170
70798,epic,25000,bat,bat,,2023-03-06T13:35:15.712Z,1250.00,50,50,34,0,0,0,0
14985,rare,22000,xmasball1,xmasball1,,2023-03-05T21:11:18.679Z,1100.00,100,100,6,20402,9816,3441.31,18980
2532,rare,3000,coconut,coconut,,2022-01-26T16:57:13.870Z,150.00,288,288,217,809,270,0,0
4543,uncommon,1000,target,target,,2023-03-06T05:30:31.942Z,50.00,747,747,217,382,142,2.69,0
46228,uncommon,8000,panda,panda,,2023-03-05T10:59:30.123Z,400.00,600,600,112,1293,571,34.59,0
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,150.00,288,288,113,2,1,0,0
438,common,200,button,button,,2023-03-07T01:00:18.587Z,10.00,3343,3343,209,457,178,14.73,0
54611,rare,5000,floater,floater,,2023-02-26T06:52:18.234Z,250.00,150,150,100,78,47,0,0
42184,uncommon,4100,bomb,bomb,,2023-03-05T08:24:19.730Z,205.00,600,600,113,1045,409,12.38,0
31398,uncommon,444,fox,fox,,2023-03-04T03:21:59.270Z,22.20,790,790,279,642,247,8.50,0
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,175.00,150,150,90,171,75,0,0
58031,uncommon,11000,moon,moon,,2023-03-04T15:36:59.326Z,550.00,600,600,299,49,24,0.99,0
8646,rare,1800,eyeball,eyeball,,2022-12-28T17:31:38.204Z,90.00,289,289,303,1446,567,10.90,0
58479,uncommon,5000,casinochip,casinochip,,2023-03-06T09:38:26.752Z,250.00,600,600,304,74,35,0,0
70803,epic,19000,bat,bat,,2023-03-06T13:36:14.062Z,950.00,50,50,39,6,2,0,1100
70768,epic,30500,bat,bat,,2023-03-07T02:16:55.327Z,1525.00,50,50,4,405,197,159.64,5370
4468,rare,1850,coconut,coconut,,2022-11-29T13:00:57.721Z,92.50,288,288,314,119,66,3.18,0
48103,rare,4000,cherry,cherry,,2023-02-07T13:58:28.822Z,200.00,100,100,51,860,402,14.30,0
4575,rare,1800,coconut,coconut,,2022-12-28T17:29:54.392Z,90.00,288,288,319,1502,638,14.23,0
44911,epic,11500,snowman,snowman,,2023-02-18T00:02:45.620Z,575.00,50,50,44,2317,1037,49.57,0
47418,rare,13415,candyswirl,candyswirl,,2023-03-07T00:15:52.230Z,670.75,100,100,71,895,425,21.20,560
50876,rare,3850,wheeee,wheeee,,2022-09-20T15:03:58.133Z,192.50,150,150,78,1168,630,151.43,220
13749,rare,1700,marble,marble,,2022-12-07T17:04:15.414Z,85.00,288,288,343,1170,429,4.38,0
49931,rare,4000,cherry,cherry,,2023-02-07T13:58:40.664Z,200.00,100,100,82,611,298,14.78,0
59242,rare,4000,cougar,cougar,,2023-03-06T19:10:43.609Z,200.00,150,150,86,2612,999,0.93,0
47200,uncommon,1320,derp,derp,,2023-03-07T02:29:36.931Z,66.00,420,420,344,240,118,23.73,0
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,476.1905,100,100,102,362,177,4.10,0
52115,rare,2300,banana,banana,,2023-01-30T11:49:55.471Z,115.00,150,150,96,999,568,12.63,0
48054,rare,10000,candyswirl,candyswirl,,2023-01-09T21:30:13.693Z,500.00,100,100,100,390,196,3.96,0
61181,epic,7900,citrus,citrus,,2023-03-06T21:10:01.702Z,395.00,50,50,57,10,4,0,0
50745,uncommon,10000,ufo,ufo,,2023-03-06T13:09:23.678Z,500.00,600,600,57,2939,1226,79.80,660
55622,uncommon,3333,panda,panda,,2023-03-04T19:07:18.709Z,166.65,600,600,374,14819,6848,2116.03,0
49222,epic,14000,potion,potion,,2023-01-25T22:12:26.532Z,700.00,50,50,24,4534,2258,298.03,0
14775,rare,2000,marble,marble,,2023-02-10T22:48:45.750Z,100.00,288,288,387,1064,589,11.89,0
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,750.00,81,81,76,4490,1825,9.3,0
