id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
68637,epic,11700,mummy,mummy,,2023-02-20T20:24:08.382Z,585.00,50,50,51,0,0,0,0
50815,rare,4000,wheeee,wheeee,,2023-02-09T17:11:15.509Z,200.00,150,150,17,662,301,158.88,0
65027,rare,2900,frankie,frankie,,2023-02-26T18:09:17.780Z,145.00,150,150,23,0,0,0,0
64982,epic,11500,mummy,mummy,,2023-02-24T09:02:06.696Z,575.00,50,50,28,620,439,101.71,340
42321,epic,15000,discoball,discoball,,2022-11-02T13:56:00.439Z,750.00,53,53,17,5466,2179,462.76,0
49215,epic,13000,potion,potion,,2023-02-26T23:23:31.293Z,650.00,50,50,17,2180,1029,605.73,0
45406,epic,11500,discoball,discoball,,2023-01-24T14:30:31.213Z,575.00,53,53,39,1498,707,33.80,0
56440,rare,20000,ladybug,ladybug,,2022-12-16T19:52:04.300Z,1000.00,150,150,79,41161,20832,5407.27,5300
42506,rare,4400,jackolantern,jackolantern,,2022-12-22T20:53:51.170Z,220.00,150,150,85,11256,4795,137.78,490
5211,epic,20000,baseball,baseball,,2023-02-17T17:38:38.586Z,1000.00,70,70,87,4556,1827,38.79,0
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,175.00,150,150,90,171,75,0,0
50672,common,780,vase,vase,,2023-02-27T00:05:27.820Z,39.00,2000,2000,90,916,561,118.18,50
47443,rare,8000,egg,egg,,2023-01-31T12:16:05.513Z,400.00,100,100,90,1102,507,14.48,0
45074,uncommon,700,opencan,opencan,,2023-02-26T16:04:25.245Z,35.00,600,600,91,578,258,8.64,0
54135,rare,5000,floater,floater,,2023-02-26T06:49:04.248Z,250.00,150,150,91,266,141,6.62,0
14546,epic,10000,xmasball,xmasball,,2023-02-20T16:09:45.575Z,500.00,60,60,92,3661,1484,43.27,0
48054,rare,10000,candyswirl,candyswirl,,2023-01-09T21:30:13.693Z,500.00,100,100,100,390,196,3.96,0
54611,rare,5000,floater,floater,,2023-02-26T06:52:18.234Z,250.00,150,150,100,78,47,0,0
55179,rare,5000,floater,floater,,2023-02-26T06:51:17.723Z,250.00,150,150,148,213,85,2.45,0
43675,uncommon,700,opencan,opencan,,2023-02-26T18:59:13.526Z,35.00,600,600,47,958,377,13.79,0
68400,rare,3180,peach,peach,,2023-02-09T20:03:23.258Z,159.00,100,100,103,0,0,0,0
54700,rare,5000,floater,floater,,2023-02-26T06:52:13.669Z,250.00,150,150,107,70,42,1.72,0
65114,rare,3999,frankie,frankie,,2023-02-23T21:23:02.115Z,199.95,150,150,110,136,67,10.24,2270
42184,uncommon,4300,bomb,bomb,,2023-02-26T05:00:54.301Z,215.00,600,600,113,1045,409,12.38,0
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,150.00,288,288,113,2,1,0,0
66518,epic,6980,royman,royman,,2023-02-19T09:27:45.074Z,349.00,50,50,57,0,0,0,0
38239,rare,1550,bowie,bowie,,2023-01-24T14:31:16.170Z,77.50,321,321,115,659,255,8.66,0
54875,rare,5000,floater,floater,,2023-02-26T06:51:26.854Z,250.00,150,150,121,145,74,5.68,0
67412,uncommon,1045,earth,earth,,2023-02-24T18:48:22.401Z,52.25,600,600,126,0,0,0,0
44981,rare,2500,skullpatch,skullpatch,,2023-02-27T03:03:34.622Z,125.00,150,150,15,2047,969,41.45,150
52912,rare,3000,banana,banana,,2023-02-09T13:05:55.391Z,150.00,150,150,129,43,18,0.73,0
65133,rare,2850,frankie,frankie,,2023-02-23T16:04:45.243Z,142.50,150,150,129,0,0,0,0
55027,rare,5000,floater,floater,,2023-02-26T06:49:17.967Z,250.00,150,150,130,318,151,4.71,0
