id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
56392,rare,10000,ladybug,ladybug,,2022-08-12T18:35:18.352Z,500.00,150,150,32,175,98,22.84,0
49222,epic,14000,potion,potion,,2023-01-25T22:12:26.532Z,700.00,50,50,24,4534,2258,298.03,0
6450,uncommon,2500,fishcake,fishcake,,2023-02-12T18:39:53.005Z,125.00,735,735,24,711,288,7.01,0
64995,epic,12540,mummy,mummy,,2023-02-11T19:30:24.722Z,627.00,50,50,41,894,404,20.18,420
64989,epic,18000,mummy,mummy,,2022-12-26T02:46:04.198Z,900.00,50,50,35,11,6,0,850
66518,epic,7980,royman,royman,,2023-01-17T09:11:35.004Z,399.00,50,50,57,0,0,0,0
46859,rare,8000,egg,egg,,2023-01-31T12:16:01.994Z,400.00,100,100,59,1043,460,14.89,0
46405,rare,4500,peach,peach,,2023-02-14T13:08:53.486Z,225.00,100,100,69,572,255,8.11,0
65074,rare,2800,frankie,frankie,,2023-01-27T17:45:44.493Z,140.00,150,150,70,755,353,205.59,500
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,750.00,81,81,76,4490,1825,9.3,0
50876,rare,3850,wheeee,wheeee,,2022-09-20T15:03:58.133Z,192.50,150,150,78,1168,630,151.43,220
49931,rare,4000,cherry,cherry,,2023-02-07T13:58:40.664Z,200.00,100,100,82,611,298,14.78,0
42506,rare,4400,jackolantern,jackolantern,,2022-12-22T20:53:51.170Z,220.00,150,150,85,11256,4795,137.78,490
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,175.00,150,150,90,171,75,0,0
47443,rare,8000,egg,egg,,2023-01-31T12:16:05.513Z,400.00,100,100,90,1102,507,14.48,0
65974,epic,16000,dragon,dragon,,2023-01-01T22:26:46.204Z,800.00,50,50,51,0,0,0,0
52115,rare,2300,banana,banana,,2023-01-30T11:49:55.471Z,115.00,150,150,96,999,568,12.63,0
54400,rare,3500,floater,floater,,2023-02-10T13:19:00.047Z,175.00,150,150,96,218,111,5.02,0
50268,rare,3240,floater,floater,,2023-02-11T10:02:50.553Z,162.00,150,150,57,673,263,11.62,1000
48054,rare,10000,candyswirl,candyswirl,,2023-01-09T21:30:13.693Z,500.00,100,100,100,390,196,3.96,0
44151,epic,9500,discoball,discoball,,2023-01-30T22:45:40.249Z,475.00,53,53,32,2604,1132,35.30,0
68400,rare,3180,peach,peach,,2023-02-09T20:03:23.258Z,159.00,100,100,103,0,0,0,0
7408,rare,1700,marble,marble,,2022-12-07T17:04:13.486Z,85.00,288,288,107,1152,455,6.09,0
52288,rare,3000,banana,banana,,2023-02-09T13:05:51.179Z,150.00,150,150,107,5,4,1.32,0
54746,rare,3500,floater,floater,,2023-02-10T13:20:01.431Z,175.00,150,150,109,194,93,4.24,0
50140,rare,3500,skullpatch,skullpatch,,2023-01-04T00:05:49.812Z,175.00,150,150,112,1544,797,0,0
38238,rare,1550,bowie,bowie,,2023-01-24T14:31:18.367Z,77.50,322,322,114,567,248,5.04,0
38239,rare,1550,bowie,bowie,,2023-01-24T14:31:16.170Z,77.50,322,322,115,659,255,8.66,0
47657,uncommon,1050,dog,dog,,2023-02-13T16:21:05.040Z,52.50,600,600,115,1899,881,138.09,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,92.50,288,288,119,303,125,3.37,0
40204,rare,3999,cherry,cherry,,2023-02-03T04:04:53.648Z,199.95,100,100,35,5199,2031,107.84,0
54948,rare,3500,floater,floater,,2023-02-10T13:17:48.378Z,175.00,150,150,127,326,168,2.97,0
52912,rare,3000,banana,banana,,2023-02-09T13:05:55.391Z,150.00,150,150,129,43,18,0.73,0
45073,rare,2500,jackolantern,jackolantern,,2023-01-26T22:48:01.860Z,125.00,150,150,131,1182,481,18.18,0
42612,uncommon,3000,bomb,bomb,,2023-02-13T07:27:12.543Z,150.00,600,600,131,23641,7536,781.02,1730
45160,rare,5000,jackolantern,jackolantern,,2022-10-26T16:16:07.190Z,250.00,150,150,137,804,369,14.63,0
55114,rare,3500,floater,floater,,2023-02-10T13:18:56.932Z,175.00,150,150,137,229,107,4.69,0
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,150.00,274,274,140,0,0,0,0
55171,rare,3500,floater,floater,,2023-02-10T13:20:16.389Z,175.00,150,150,145,126,66,1.32,0
13415,uncommon,600,donut,donut,,2023-02-13T22:36:33.958Z,30.00,747,747,104,1467,587,60.78,100
53930,rare,2300,banana,banana,,2023-01-30T10:30:23.151Z,115.00,150,150,148,184,95,4.05,0
45808,epic,34255,angel,angel,,2023-02-13T13:06:46.848Z,1712.75,50,50,28,38743,15600,301.67,0
4325,rare,2000,eyeball,eyeball,,2022-08-17T12:04:43.642Z,100.00,291,291,154,391,120,0,0
57138,rare,2500,jackolantern,jackolantern,,2023-01-23T22:46:13.361Z,125.00,150,150,154,543,319,88.58,0
55434,uncommon,1350,revolver,revolver,,2023-02-14T19:09:29.087Z,67.50,600,600,154,226,121,2.78,0
11897,rare,7500,melon,melon,,2023-02-14T19:51:03.040Z,375.00,274,274,156,26634,12483,1188.14,12890
4434,rare,2500,eyeball,eyeball,,2022-09-17T18:12:10.842Z,125.00,291,291,157,4296,1263,2.4,0
58421,rare,2500,jackolantern,jackolantern,,2023-01-30T18:52:56.676Z,125.00,150,150,157,13,7,3.30,1250
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,92.50,291,291,118,1635,620,225.53,0
12009,rare,6500,melon,melon,,2023-02-14T05:08:56.752Z,325.00,274,274,160,2300,886,9.11,2250
64378,rare,2280,banana,banana,,2023-02-09T13:16:29.821Z,114.00,150,150,161,0,0,0,0
51197,uncommon,12000,ufo,ufo,,2023-02-14T09:53:30.562Z,600.00,600,600,177,12271,7263,2826.40,18650
51077,uncommon,9999,ufo,ufo,,2023-02-14T08:45:18.748Z,499.95,600,600,140,13454,7015,415.81,0
5230,rare,1850,eyeball,eyeball,,2022-11-29T14:49:57.274Z,92.50,291,291,199,2266,894,15.63,0
69999,rare,4999.99,cougar,cougar,,2023-02-13T19:30:09.883Z,249.9995,150,150,153,0,0,0,0
59306,rare,5000,cougar,cougar,,2023-02-03T17:00:19.859Z,250.00,150,150,150,45,29,0.33,730
68515,rare,4000,wheeee,wheeee,,2023-02-09T17:11:00.901Z,200.00,150,150,152,0,0,0,0
48649,rare,17000,floater,floater,,2022-12-26T20:15:38.378Z,850.00,150,150,30,2427,1414,9.43,0
44745,rare,3500,banana,banana,,2022-10-11T15:33:26.200Z,175.00,150,150,65,3635,1511,26.94,0
10597,uncommon,552.3809523809,fishcake,fishcake,,2023-02-14T23:56:52.132Z,27.619047619045,735,735,245,661,299,5.08,270
56530,rare,8700,ladybug,ladybug,,2023-01-11T20:12:05.860Z,435.00,150,150,147,11019,5904,500.24,8760
56369,rare,12000,ladybug,ladybug,,2022-12-04T11:19:35.261Z,600.00,150,150,12,5726,2580,2714.80,15270
7724,rare,3000,eyeball,eyeball,,2022-10-31T00:22:23.439Z,150.00,291,291,257,312,118,0,0
43205,rare,3000,banana,banana,,2023-02-02T20:43:49.144Z,150.00,150,150,27,2970,1185,38.29,0
46501,uncommon,3100,bomb,bomb,,2023-02-14T06:45:28.703Z,155.00,600,600,155,409,175,7.64,0
50510,uncommon,5875,moon,moon,,2023-02-13T12:49:36.271Z,293.75,600,600,156,241,116,3.88,0
55612,common,211,clock,clock,,2023-02-14T14:55:10.309Z,10.55,2000,2000,268,50,30,5.61,50
38418,rare,8999,bowie,bowie,,2023-01-18T18:46:15.044Z,449.95,322,322,270,572,202,32.61,1250
38807,rare,15000,xmasball1,xmasball1,,2023-02-01T12:01:29.482Z,750.00,100,100,13,22187,9890,1938.08,5890
44911,epic,11000,snowman,snowman,,2023-02-13T11:02:24.030Z,550.00,50,50,44,2317,1037,49.57,0
2344,rare,1850,coconut,coconut,,2022-11-29T13:01:01.011Z,92.50,288,288,210,190,80,2.64,0
44972,rare,3400,skullpatch,skullpatch,,2023-01-22T23:54:44.440Z,170.00,150,150,6,4435,2293,121.68,1810
45934,rare,4000,gamer,gamer,,2022-12-31T09:19:56.973Z,200.00,100,100,32,1878,778,20.75,0
8003,rare,1800,eyeball,eyeball,,2022-11-13T03:39:36.239Z,90.00,291,291,274,1394,533,10.53,0
15913,uncommon,500,waffle,waffle,,2023-02-14T00:14:03.375Z,25.00,729,729,274,0,0,0,0
11886,rare,2500,marble,marble,,2022-10-25T12:37:52.547Z,125.00,288,288,279,0,0,0,0
12374,rare,4000,marble,marble,,2022-06-05T15:02:42.491Z,200.00,288,288,292,604,160,0,0
48718,rare,9523.809,gamer,gamer,,2022-11-04T01:26:49.076Z,476.19045,100,100,68,674,333,11.24,0
58031,uncommon,8000,moon,moon,,2023-02-13T16:28:32.283Z,400.00,600,600,299,49,24,0.99,0
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,150.00,288,288,113,2,1,0,0
8646,rare,1800,eyeball,eyeball,,2022-12-28T17:31:38.204Z,90.00,291,291,303,1446,567,10.90,0
8698,rare,2000,eyeball,eyeball,,2023-01-25T16:44:58.779Z,100.00,291,291,307,1526,611,7.88,0
