id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
70918,common,100,basketball,basketball,,2023-03-09T02:50:54.560Z,5.00,4248,3259,4011,0,0,0,0
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,92.50,289,289,118,1635,620,225.53,0
7610,epic,13000,eyeball2,eyeball2,,2023-03-05T09:48:25.216Z,650.00,75,75,3,6240,2367,46.72,1930
70776,epic,22000,bat,bat,,2023-03-05T21:28:05.933Z,1100.00,50,50,12,0,0,0,670
70778,epic,17500,bat,bat,,2023-03-06T15:06:57.310Z,875.00,50,50,14,0,0,0,850
70789,epic,24300,bat,bat,,2023-03-06T02:23:42.129Z,1215.00,50,50,25,0,0,0,0
59189,rare,16666.66666666,cougar,cougar,,2023-03-07T07:14:01.755Z,833.3333333330,150,150,38,55882,26119,6930.44,28050
70806,epic,18000,bat,bat,,2023-03-08T22:03:38.131Z,900.00,50,50,42,578,266,15.84,0
50268,rare,3300,floater,floater,,2023-02-28T09:35:29.642Z,165.00,150,150,57,718,282,28.45,1000
59221,rare,5000,cougar,cougar,,2022-09-17T17:22:15.691Z,250.00,150,150,65,0,0,0,0
70782,epic,16100,bat,bat,,2023-03-09T00:51:32.480Z,805.00,50,50,18,0,0,0,5000
47418,rare,9999.919191,candyswirl,candyswirl,,2023-03-07T20:03:29.246Z,499.99595955,100,100,71,895,425,21.20,560
44639,uncommon,600,opencan,opencan,,2023-03-07T07:34:09.941Z,30.00,600,600,73,678,272,4.79,0
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,175.00,150,150,90,171,75,0,0
14546,epic,12500,xmasball,xmasball,,2023-03-08T17:35:46.851Z,625.00,60,60,92,3667,1486,43.27,0
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,476.1905,100,100,102,362,177,4.10,0
49130,rare,6000,burger,burger,,2023-03-03T11:55:47.370Z,300.00,150,150,109,587,330,104.30,750
54135,rare,5000,floater,floater,,2023-02-26T06:49:04.248Z,250.00,150,150,91,266,141,6.62,0
70780,epic,22850,bat,bat,,2023-03-06T13:00:46.364Z,1142.50,50,50,16,0,0,0,2020
54875,rare,5000,floater,floater,,2023-02-26T06:51:26.854Z,250.00,150,150,121,145,74,5.68,0
50925,rare,4500,wheeee,wheeee,,2023-02-18T18:53:13.476Z,225.00,150,150,121,351,171,4.77,0
55386,common,400,clock,clock,,2023-03-08T08:19:21.651Z,20.00,2000,2000,128,47,17,4.03,0
52912,rare,3000,banana,banana,,2023-02-09T13:05:55.391Z,150.00,150,150,129,43,18,0.73,0
55027,rare,5000,floater,floater,,2023-02-26T06:49:17.967Z,250.00,150,150,130,318,151,4.71,0
56359,rare,8500,ladybug,ladybug,,2022-12-28T18:00:29.824Z,425.00,150,150,2,675,341,57.23,0
48054,rare,10000,candyswirl,candyswirl,,2023-01-09T21:30:13.693Z,500.00,100,100,100,390,196,3.96,0
55094,rare,5000,floater,floater,,2023-02-26T06:48:52.885Z,250.00,150,150,135,213,134,6.48,0
55114,rare,5000,floater,floater,,2023-02-26T06:50:00.421Z,250.00,150,150,137,229,107,4.69,0
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,150.00,272,272,140,0,0,0,0
51011,rare,5000,wheeee,wheeee,,2023-03-07T20:46:12.359Z,250.00,150,150,146,3408,1592,138.13,50
58871,rare,8000,wheeee,wheeee,,2022-08-05T09:17:49.716Z,400.00,150,150,151,0,0,0,0
59242,rare,4000,cougar,cougar,,2023-03-06T19:10:43.609Z,200.00,150,150,86,2612,999,0.93,0
69999,rare,4000,cougar,cougar,,2023-03-08T16:01:18.771Z,200.00,150,150,153,58,20,0,0
901,epic,15000,devil,devil,,2022-10-30T04:54:34.964Z,750.00,81,81,2,4825,1854,45.04,0
56619,uncommon,1100,revolver,revolver,,2023-03-06T13:15:11.808Z,55.00,600,600,165,0,0,0.33,0
48103,rare,4000,cherry,cherry,,2023-02-07T13:58:28.822Z,200.00,100,100,51,860,402,14.30,0
65974,epic,16000,dragon,dragon,,2023-01-01T22:26:46.204Z,800.00,50,50,51,0,0,0,0
55292,common,600,clock,clock,,2023-03-08T21:52:25.051Z,30.00,2000,2000,54,281,130,20.06,100
52368,uncommon,4500,casinochip,casinochip,,2023-03-07T15:34:27.623Z,225.00,600,600,176,253,122,3.58,0
61181,epic,7900,citrus,citrus,,2023-03-06T21:10:01.702Z,395.00,50,50,57,10,4,0,0
