id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
56369,rare,12000,ladybug,ladybug,,2022-12-04T11:19:35.261Z,600.00,150,150,12,5726,2580,2714.80,15270
42061,uncommon,1200,panda,panda,,2023-03-21T14:53:59.676Z,60.00,600,600,57,2380,1123,164.21,0
11236,common,305,bowling,bowling,,2023-04-08T05:01:00.181Z,15.25,2000,2000,55,613,242,3.9,0
61181,epic,9000,citrus,citrus,,2023-03-30T07:47:50.554Z,450.00,50,50,57,10,4,0,0
52569,rare,5000,floater,floater,,2023-02-26T06:47:40.920Z,250.00,150,150,78,735,340,1.2,0
36728,epic,10700,tamagochi,tamagochi,,2023-04-08T05:47:46.571Z,535.00,76,76,44,7175,2955,40.76,510
46742,rare,30000,peach,peach,,2023-04-06T20:11:40.913Z,1500.00,100,100,95,12558,5335,454.98,2420
48256,rare,20000,burger,burger,,2023-04-09T17:12:33.725Z,1000.00,150,150,70,22822,11540,5903.19,54630
47949,rare,5000,cherry,cherry,,2023-04-03T16:06:46.638Z,250.00,100,100,50,861,394,18.00,0
45614,uncommon,1055,panda,panda,,2023-04-09T07:55:09.848Z,52.75,600,600,101,1418,576,115.87,340
54690,rare,5000,floater,floater,,2023-02-26T06:52:03.149Z,250.00,150,150,106,95,41,1.46,0
41781,uncommon,6000,bomb,bomb,,2023-03-17T18:52:23.897Z,300.00,600,600,111,982,359,9.93,0
38237,rare,1500,bowie,bowie,,2023-03-17T19:00:47.503Z,75.00,316,316,113,1103,412,10.49,0
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,150.00,286,286,113,2,1,0,0
40293,common,500,bowling,bowling,,2023-03-17T18:50:53.846Z,25.00,2000,2000,113,660,235,7.09,0
38238,rare,1550,bowie,bowie,,2023-01-24T14:31:18.367Z,77.50,316,316,114,567,248,5.04,0
54212,rare,4000,pizza,pizza,,2023-04-07T19:42:24.755Z,200.00,150,150,116,106,53,0,0
54948,rare,5000,floater,floater,,2023-02-26T06:48:37.165Z,250.00,150,150,127,326,168,2.97,0
59285,rare,2800,cougar,cougar,,2023-04-06T05:02:45.272Z,140.00,150,150,129,183,85,3.04,0
5003,uncommon,1000,bull,bull,,2023-03-17T18:51:11.297Z,50.00,772,772,131,637,230,7.25,0
45073,rare,2500,jackolantern,jackolantern,,2023-03-30T06:09:31.971Z,125.00,150,150,131,1182,481,18.18,0
59296,rare,8500,cougar,cougar,,2023-03-05T13:37:08.211Z,425.00,150,150,140,703,415,365.64,1420
47742,uncommon,650,opencan,opencan,,2023-03-28T12:20:10.110Z,32.50,600,600,137,313,132,3.41,0
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,150.00,272,272,140,0,0,0,0
6450,uncommon,2500,fishcake,fishcake,,2023-03-15T18:05:22.057Z,125.00,734,734,24,743,312,7.01,0
59183,rare,6555,cougar,cougar,,2023-04-02T01:17:07.707Z,327.75,150,150,32,5187,2048,2791.04,2020
54635,uncommon,2000,revolver,revolver,,2023-03-30T12:53:53.696Z,100.00,600,600,148,1127,488,3.84,0
54776,uncommon,20000,revolver,revolver,,2023-03-14T21:19:02.531Z,1000.00,600,600,151,225,113,4.50,0
4297,rare,1580,eyeball,eyeball,,2023-03-06T05:34:00.161Z,79.00,289,289,151,69,31,0.99,0
40560,rare,5200,pizza,pizza,,2023-03-19T16:09:39.165Z,260.00,150,150,7,6077,2248,55.53,0
42451,rare,15500,xmasball1,xmasball1,,2023-02-17T23:24:11.978Z,775.00,100,100,22,4277,1670,49.80,0
46476,rare,8500,ninja,ninja,,2023-04-03T21:52:19.669Z,425.00,100,100,92,1083,480,24.92,0
45972,uncommon,2100,bomb,bomb,,2023-04-08T05:05:35.460Z,105.00,600,600,152,588,226,5.28,510
69999,rare,3300,cougar,cougar,,2023-04-07T08:44:17.164Z,165.00,150,150,153,97,36,0.25,0
67357,uncommon,1200,earth,earth,,2023-03-29T14:32:51.970Z,60.00,600,600,71,0,0,0,0
41908,uncommon,1250,skull,skull,,2023-03-17T18:48:03.144Z,62.50,653,653,159,556,204,4.53,0
59254,rare,2640,cougar,cougar,,2023-04-09T15:47:52.193Z,132.00,150,150,98,0,0,0,0
65059,rare,3800,frankie,frankie,,2023-04-10T00:25:31.866Z,190.00,150,150,55,5463,1702,1246.49,2020
67327,uncommon,1550,earth,earth,,2023-04-03T08:35:18.300Z,77.50,600,600,41,7,6,1.98,0
67457,uncommon,3100,earth,earth,,2023-03-15T00:09:44.890Z,155.00,600,600,171,766,501,231.50,440
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,750.00,82,82,76,4490,1825,9.3,0
5243,common,1000,8ball,8ball,,2023-03-29T14:36:55.365Z,50.00,3578,3578,4,410,139,4.93,0
54700,rare,5000,floater,floater,,2023-02-26T06:52:13.669Z,250.00,150,150,107,70,42,1.72,0
50140,rare,3500,skullpatch,skullpatch,,2023-01-04T00:05:49.812Z,175.00,150,150,112,1544,797,0,0
67398,uncommon,2000,earth,earth,,2023-03-17T17:47:50.819Z,100.00,600,600,112,0,0,0,0
38214,rare,1500,bowie,bowie,,2023-03-17T19:00:43.193Z,75.00,316,316,92,1076,390,7.88,0
51037,uncommon,13500,ufo,ufo,,2023-03-27T20:35:44.054Z,675.00,600,600,121,31016,17846,10088.14,36760
