id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
54135,rare,5000,floater,floater,,2023-02-26T06:49:04.248Z,250.00,150,150,91,266,141,6.62,0
72103,cosmetic,940,biohazard,biohazard,,2023-04-27T12:33:54.544Z,47.00,150,150,116,0,0,0,0
9274,uncommon,600,racoon,racoon,,2023-04-15T06:31:15.810Z,30.00,781,781,110,1768,877,6.98,0
55247,common,2500,clock,clock,,2023-04-27T20:58:57.779Z,125.00,2000,2000,10,5248,2179,21.78,3150
3969,rare,27500,ninja,ninja,,2023-04-02T16:15:33.885Z,1375.00,100,100,1,5221,1955,28.77,0
48479,common,15000,crosshair,crosshair,,2023-04-02T22:57:19.706Z,750.00,2000,2000,1,161,68,8.03,0
50805,rare,4000,wheeee,wheeee,,2023-04-25T12:04:54.057Z,200.00,150,150,7,518,252,8.55,0
42278,rare,4200,gamer,gamer,,2023-04-17T15:04:51.418Z,210.00,100,100,21,5169,2033,80.55,0
11760,common,3000,football,football,,2023-03-16T19:23:08.685Z,150.00,2000,2000,22,4116,1947,927.56,3490
16888,epic,22500,shades,shades,,2023-02-14T11:30:02.933Z,1125.00,50,50,15,48000,19223,1790.59,0
41270,uncommon,4000,bomb,bomb,,2023-04-22T14:43:16.287Z,200.00,600,600,17,1335,545,33.42,0
46859,rare,10000,egg,egg,,2023-04-21T22:01:38.232Z,500.00,100,100,59,1043,460,14.89,0
8327,uncommon,425,racoon,racoon,,2023-04-20T17:13:43.687Z,21.25,781,781,23,324,119,2.3,0
48486,common,1800,crosshair,crosshair,,2023-03-28T12:47:23.372Z,90.00,2000,2000,8,94,34,1.32,0
51711,rare,5000,floater,floater,,2023-02-26T06:49:30.240Z,250.00,150,150,62,304,130,5.09,0
45350,epic,8500,discoball,discoball,,2023-04-10T11:19:24.740Z,425.00,53,53,38,1500,644,25.65,0
49356,rare,5000,floater,floater,,2023-02-26T06:48:15.478Z,250.00,150,150,42,646,284,13.65,0
49440,rare,5000,floater,floater,,2023-02-26T06:48:00.276Z,250.00,150,150,44,406,211,9.23,0
45528,rare,9000,egg,egg,,2023-04-21T22:03:38.199Z,450.00,100,100,45,6889,3026,46.42,0
45532,rare,8500,egg,egg,,2023-04-21T22:02:27.133Z,425.00,100,100,46,1541,648,20.95,0
45917,rare,8500,egg,egg,,2023-04-21T22:03:02.825Z,425.00,100,100,48,1994,797,36.88,0
52636,epic,50000,ghost,ghost,,2023-04-21T13:55:14.350Z,2500.00,50,50,49,1580,785,43.44,0
45338,epic,8000,snowman,snowman,,2023-04-23T14:53:27.359Z,400.00,50,50,50,2233,971,37.32,0
46264,rare,8500,egg,egg,,2023-04-21T22:02:35.110Z,425.00,100,100,51,1737,663,22.03,0
4078,legendary,105000,waffle2,waffle2,,2023-03-16T16:58:16.059Z,5250.00,18,18,28,35099,17469,5093.17,4750
41846,rare,4200,jackolantern,jackolantern,,2022-12-28T09:49:48.244Z,210.00,150,150,51,8931,3906,1382.35,0
42472,uncommon,7000,revolver,revolver,,2023-03-18T06:02:21.883Z,350.00,600,600,52,2131,933,182.08,0
46433,rare,8500,egg,egg,,2023-04-21T22:02:53.493Z,425.00,100,100,53,1853,757,15.66,0
65057,rare,5700,frankie,frankie,,2023-04-15T21:40:36.474Z,285.00,150,150,53,242,64,0,6970
50798,rare,4000,pizza,pizza,,2023-04-18T20:11:54.878Z,200.00,150,150,55,1086,529,173.08,0
40644,common,2200,volleyball,volleyball,,2023-03-17T16:12:49.239Z,110.00,2000,2000,55,2633,1064,169.80,0
61181,epic,9000,citrus,citrus,,2023-03-30T07:47:50.554Z,450.00,50,50,57,10,4,0,0
52031,rare,5000,floater,floater,,2023-02-26T06:52:28.114Z,250.00,150,150,68,106,48,1.6,0
72039,cosmetic,1000,biohazard,biohazard,,2023-04-25T22:37:49.794Z,50.00,150,150,58,0,0,0,0
3781,uncommon,3000,target,target,,2023-04-19T14:13:12.423Z,150.00,746,746,58,461,190,5.52,0
10462,epic,9000,disguise,disguise,,2023-02-23T10:48:40.533Z,450.00,74,74,61,2461,1012,34.55,0
52023,rare,5000,floater,floater,,2023-02-26T06:51:57.617Z,250.00,150,150,67,102,49,0.73,0
52389,rare,2500,pizza,pizza,,2023-04-21T18:10:09.930Z,125.00,150,150,72,422,203,8.65,0
40216,uncommon,1000,skull,skull,,2023-04-10T11:22:28.030Z,50.00,653,653,76,356,152,15.05,0
40205,common,3333,football,football,,2023-04-27T19:59:09.117Z,166.65,2000,2000,76,13349,5917,776.02,8610
47209,rare,8500,egg,egg,,2023-04-21T22:02:07.982Z,425.00,100,100,76,1500,578,22.28,0
52569,rare,5000,floater,floater,,2023-02-26T06:47:40.920Z,250.00,150,150,78,735,340,1.2,0
45815,epic,19000,angel,angel,,2023-03-18T02:27:01.502Z,950.00,50,50,35,43676,18051,1055.07,1070
47166,rare,8500,egg,egg,,2023-04-21T22:02:19.874Z,425.00,100,100,74,1570,646,10.68,0
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,750.00,82,82,76,4490,1825,9.3,0
65085,rare,3000,frankie,frankie,,2023-04-20T13:27:51.909Z,150.00,150,150,81,0,0,0,0
44784,uncommon,5000,revolver,revolver,,2023-03-14T22:51:00.810Z,250.00,600,600,71,1172,511,18.17,0
52899,rare,5000,floater,floater,,2023-02-26T06:51:21.984Z,250.00,150,150,79,145,79,5.23,0
5211,epic,20000,baseball,baseball,,2023-02-17T17:38:38.586Z,1000.00,70,70,87,4556,1827,38.79,0
36413,common,500,bowling,bowling,,2023-04-06T21:18:36.393Z,25.00,2000,2000,88,702,263,8.96,0
53170,rare,5000,floater,floater,,2023-02-26T06:48:41.782Z,250.00,150,150,82,348,162,7.09,0
44007,rare,8500,egg,egg,,2023-04-21T22:03:06.088Z,425.00,100,100,35,2149,894,27.97,0
52996,rare,2500,pizza,pizza,,2023-04-21T18:09:33.583Z,125.00,150,150,85,316,161,7.35,0
65089,rare,3100,frankie,frankie,,2023-04-11T20:22:53.595Z,155.00,150,150,85,0,0,0,0
59242,rare,3619.047619047,cougar,cougar,,2023-03-13T06:13:48.549Z,180.95238095235,150,150,86,2612,999,0.93,0
72071,cosmetic,900,biohazard,biohazard,,2023-04-27T18:28:23.956Z,45.00,150,150,87,0,0,0,0
50895,rare,4100,wheeee,wheeee,,2023-04-22T20:58:40.176Z,205.00,150,150,97,521,246,6.81,0
47851,uncommon,680,revolver,revolver,,2023-04-28T02:53:25.817Z,34.00,600,600,90,639,288,9.33,0
55328,common,320,clock,clock,,2023-04-27T22:22:41.406Z,16.00,2000,2000,87,521,236,70.31,0
67377,uncommon,1500,earth,earth,,2023-04-26T20:48:04.333Z,75.00,600,600,91,0,0,0,0
56453,rare,8000,ladybug,ladybug,,2022-10-30T14:48:35.523Z,400.00,150,150,91,5886,2816,640.14,4750
8244,uncommon,20000,racoon,racoon,,2023-03-21T14:18:25.674Z,1000.00,781,781,2,3002,1170,32.79,0
54690,rare,5000,floater,floater,,2023-02-26T06:52:03.149Z,250.00,150,150,106,95,41,1.46,0
3890,uncommon,388,target,target,,2023-04-21T20:14:29.414Z,19.40,746,746,94,272,115,7.43,0
50582,legendary,71428.57142857142,spy,spy,,2023-04-20T10:24:51.269Z,3571.4285714285710,10,10,10,63360,31325,8189.09,21800
72081,cosmetic,8000,biohazard,biohazard,,2023-04-26T20:25:24.751Z,400.00,150,150,96,0,0,0,0
54400,rare,5000,floater,floater,,2023-02-26T06:50:05.216Z,250.00,150,150,96,218,111,5.02,0
54157,rare,4000,pizza,pizza,,2023-04-21T18:11:28.386Z,200.00,150,150,109,18545,8424,1443.20,2460
54746,rare,5000,floater,floater,,2023-02-26T06:51:09.750Z,250.00,150,150,109,194,93,4.24,0
54611,rare,5000,floater,floater,,2023-02-26T06:52:18.234Z,250.00,150,150,100,78,47,0,0
48629,rare,14000,floater,floater,,2023-03-24T16:53:56.327Z,700.00,150,150,29,18096,9650,4182.64,14080
56466,rare,10000,ladybug,ladybug,,2022-11-10T15:31:50.875Z,500.00,150,150,102,4146,2238,779.70,6750
54659,rare,5000,floater,floater,,2023-02-26T06:49:37.030Z,250.00,150,150,102,268,126,6.95,0
54165,rare,2500,pizza,pizza,,2023-04-21T16:39:50.892Z,125.00,150,150,111,171,79,1.98,0
52344,rare,5000,floater,floater,,2023-02-26T06:48:20.387Z,250.00,150,150,76,394,204,6.57,0
50140,rare,3500,skullpatch,skullpatch,,2023-01-04T00:05:49.812Z,175.00,150,150,112,1544,797,0,0
54208,rare,2500,pizza,pizza,,2023-04-21T18:09:45.195Z,125.00,150,150,115,372,177,9.61,0
71987,cosmetic,1000,biohazard,biohazard,,2023-04-25T11:43:43.898Z,50.00,150,150,6,0,0,0,0
54212,rare,2800,pizza,pizza,,2023-04-23T12:59:43.187Z,140.00,150,150,116,106,53,0,0
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,92.50,289,289,118,1635,620,225.53,0
54875,rare,5000,floater,floater,,2023-02-26T06:51:26.854Z,250.00,150,150,121,145,74,5.68,0
46476,rare,8500,ninja,ninja,,2023-04-03T21:52:19.669Z,425.00,100,100,92,1083,480,24.92,0
51037,uncommon,15000,ufo,ufo,,2023-04-17T11:17:26.122Z,750.00,600,600,121,31016,17846,10088.14,36760
