id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
66762,cosmetic,95000,tycoonfrog,tycoonfrog,,2022-12-14T07:22:00.689Z,9,9,9,0,0,0,0
42321,epic,15000,discoball,discoball,,2022-11-02T13:56:00.439Z,53,53,17,5466,2179,462.76,0
50977,epic,33000,owl,owl,,2022-12-15T00:02:19.866Z,50,50,29,38313,17901,13709.74,12250
40396,rare,3500,ninja,ninja,,2022-12-08T01:06:40.722Z,100,100,40,2920,1206,34.50,0
64996,epic,17500,mummy,mummy,,2022-12-10T13:55:06.496Z,50,50,42,2724,1421,3.8,2690
66867,epic,11700,potion,potion,,2022-12-11T10:31:24.098Z,50,50,52,0,0,0,0
57177,epic,14000,royman,royman,,2022-10-18T11:31:13.768Z,50,50,52,1,0,0,0
57171,epic,14200,shades,shades,,2022-12-11T13:03:52.935Z,50,50,52,553,267,20.28,0
61181,epic,9099,citrus,citrus,,2022-12-13T17:00:13.479Z,50,50,57,10,4,0,0
3647,rare,1880,eyeball,eyeball,,2022-08-10T17:19:30.688Z,295,295,109,1302,496,4.64,0
50140,rare,3500,skullpatch,skullpatch,,2022-12-13T23:23:55.016Z,150,150,112,1508,784,0,0
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,289,289,113,2,1,0,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,289,289,119,303,125,3.37,0
53499,rare,7800,diver,diver,,2022-11-27T15:59:24.375Z,150,150,119,903,501,74.20,0
50925,rare,3808.57,wheeee,wheeee,,2022-09-15T13:49:34.325Z,150,150,121,351,171,4.77,0
49149,rare,6000,burger,burger,,2022-10-17T23:12:49.502Z,150,150,128,423,200,11.52,0
57385,epic,13000,dragon,dragon,,2022-11-01T00:31:58.105Z,50,50,22,2131,1020,815.56,0
59306,rare,5500,cougar,cougar,,2022-12-13T11:20:35.589Z,150,150,150,43,28,0.33,730
65148,rare,2500,frankie,frankie,,2022-12-15T01:48:28.320Z,150,150,144,204,79,0,0
49165,rare,4000,burger,burger,,2022-12-05T09:31:41.587Z,150,150,144,592,304,33.57,0
41830,rare,4000,jackolantern,jackolantern,,2022-12-06T12:41:34.438Z,150,150,44,1388,591,13.85,0
50462,cosmetic,14900,worldcup,worldcup,,2022-12-14T18:59:33.472Z,50,50,47,433,181,1.2,0
51197,uncommon,8800,ufo,ufo,,2022-12-15T01:38:51.086Z,600,600,177,6883,4207,2668.31,18650
51316,uncommon,600,panda,panda,,2022-12-14T00:12:56.101Z,600,600,194,93,41,1.1,0
5230,rare,1850,eyeball,eyeball,,2022-11-29T14:49:57.274Z,295,295,199,2266,894,15.63,0
