id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
41651,epic,11500,royman,royman,,2022-11-21T16:15:26.227Z,50,50,30,5333,2338,321.89,0
44888,epic,8000,snowman,snowman,,2022-11-24T10:17:30.542Z,50,50,42,1746,781,37.49,0
44911,epic,8000,snowman,snowman,,2022-11-24T10:17:40.948Z,50,50,44,2316,1036,49.57,0
50458,cosmetic,5900,worldcup,worldcup,,2022-11-29T12:57:53.872Z,50,50,43,0,0,0,0
36728,epic,30000,tamagochi,tamagochi,,2022-11-22T19:09:48.113Z,77,77,44,4283,1854,40.76,340
56880,epic,12000,snowman,snowman,,2022-11-19T14:44:23.517Z,50,50,51,310,169,3.51,0
65056,rare,2600,frankie,frankie,,2022-11-29T16:34:40.697Z,150,150,52,77,38,0,170
44745,rare,3500,banana,banana,,2022-10-11T15:33:26.200Z,150,150,65,3635,1511,26.94,0
46405,rare,5000,peach,peach,,2022-10-13T17:57:16.399Z,100,100,69,572,255,8.11,0
49856,rare,2100,cherry,cherry,,2022-11-29T22:15:13.284Z,100,100,74,621,270,10.84,0
1479,uncommon,550,tomato,tomato,,2022-11-29T22:32:37.493Z,775,775,75,463,201,22.87,0
50876,rare,3850,wheeee,wheeee,,2022-09-20T15:03:58.133Z,150,150,78,1168,630,151.43,220
49084,rare,3800,gamer,gamer,,2022-11-29T14:15:42.314Z,100,100,80,549,271,8.53,0
36761,epic,9000,tamagochi,tamagochi,,2022-11-18T12:28:29.591Z,77,77,77,2865,1185,31.44,0
36775,epic,18000,tamagochi,tamagochi,,2022-11-27T22:57:17.609Z,77,77,88,29676,11417,14.48,4250
50815,rare,3499,wheeee,wheeee,,2022-10-13T15:46:37.278Z,150,150,17,662,301,158.88,0
58092,common,500,virus,virus,,2022-11-29T17:01:45.398Z,2000,2000,21,18,13,0,0
46750,rare,3999,peach,peach,,2022-09-17T20:19:31.071Z,100,100,99,162,66,1.0,0
53997,rare,7000,pizza,pizza,,2022-11-28T12:00:55.925Z,150,150,100,3136,2026,59.40,550
57775,rare,2100,cherry,cherry,,2022-11-29T22:14:44.731Z,100,100,105,226,108,3.04,0
49130,rare,3333,burger,burger,,2022-11-25T11:20:48.998Z,150,150,109,560,312,104.30,0
3647,rare,1880,eyeball,eyeball,,2022-08-10T17:19:30.688Z,295,295,109,1302,496,4.64,0
65114,rare,6000,frankie,frankie,,2022-11-28T16:17:08.171Z,150,150,110,127,63,10.24,2270
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,289,289,113,2,1,0,0
47657,uncommon,781,dog,dog,,2022-11-29T22:16:32.732Z,600,600,115,1352,679,137.43,0
65122,rare,2750,frankie,frankie,,2022-11-28T16:51:49.636Z,150,150,118,0,0,0,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,289,289,119,303,125,3.37,0
49126,rare,5500,burger,burger,,2022-10-17T23:13:34.953Z,150,150,105,443,215,8.39,0
50140,rare,3500,skullpatch,skullpatch,,2022-08-21T14:19:07.524Z,150,150,112,1506,782,0,0
5956,uncommon,500,yinyang,yinyang,,2022-11-28T13:50:27.956Z,749,749,116,1143,481,3.79,0
988,epic,9500,devil,devil,,2022-10-23T16:50:34.353Z,85,85,26,1919,848,24.15,0
50925,rare,3808.57,wheeee,wheeee,,2022-09-15T13:49:34.325Z,150,150,121,351,171,4.77,0
41783,rare,5000,jackolantern,jackolantern,,2022-09-19T05:45:36.107Z,150,150,2,4252,2132,837.93,0
47,rare,10000,cherry,cherry,,2022-10-30T04:55:09.073Z,100,100,3,4074,1592,41.41,0
59281,rare,3250,cougar,cougar,,2022-11-29T19:58:20.195Z,150,150,125,4815,1257,0,0
49149,rare,6000,burger,burger,,2022-10-17T23:12:49.502Z,150,150,128,423,200,11.52,0
59290,rare,3300,cougar,cougar,,2022-11-14T17:46:15.447Z,150,150,134,57,35,0.99,0
52611,epic,30000,ghost,ghost,,2022-11-26T23:55:42.261Z,50,50,24,47293,25259,10632.61,24740
45160,rare,5000,jackolantern,jackolantern,,2022-10-26T16:16:07.190Z,150,150,137,804,369,14.63,0
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,283,283,140,0,0,0,0
53930,rare,8000,banana,banana,,2022-09-17T14:14:42.823Z,150,150,148,184,95,4.05,0
4325,rare,2000,eyeball,eyeball,,2022-08-17T12:04:43.642Z,295,295,154,391,120,0,0
12009,rare,12000,melon,melon,,2022-10-07T10:22:00.780Z,283,283,160,2300,886,9.11,2250
65007,rare,10000,frankie,frankie,,2022-11-10T07:28:30.866Z,150,150,3,0,0,0,0
61513,legendary,44500,botroyale,botroyale,,2022-11-29T21:00:43.775Z,10,10,4,1501,686,15.69,1250
50713,uncommon,3500,ufo,ufo,,2022-11-29T07:43:13.432Z,600,600,27,142,66,2.61,0
8611,epic,8000,eyeball2,eyeball2,,2022-11-29T21:12:08.216Z,77,77,79,4864,2022,43.84,0
40518,common,700,alien,alien,,2022-11-30T02:35:22.817Z,2000,2000,175,4381,1693,22.99,270
46742,rare,5000,peach,peach,,2022-11-29T04:19:39.074Z,100,100,95,12339,5208,352.52,670
50905,rare,12000,wheeee,wheeee,,2022-11-27T20:03:46.587Z,150,150,106,14011,8731,2767.59,5500
51197,uncommon,5500,ufo,ufo,,2022-11-27T09:29:12.488Z,600,600,177,2311,1189,736.67,10100
44723,uncommon,1000,derp,derp,,2022-11-29T21:58:35.622Z,420,420,185,825,344,5.21,0
65974,epic,12999,dragon,dragon,,2022-11-25T10:26:13.457Z,50,50,51,0,0,0,0
5230,rare,1850,eyeball,eyeball,,2022-11-29T14:49:57.274Z,295,295,199,2266,894,15.63,0
49746,rare,2100,cherry,cherry,,2022-11-29T22:14:38.495Z,100,100,70,713,316,13.82,0
65134,rare,5000,frankie,frankie,,2022-10-31T01:34:19.984Z,150,150,130,0,0,0,0
55479,common,1400,clock,clock,,2022-11-29T08:47:02.667Z,2000,1921,194,7007,3213,262.54,0
53738,uncommon,700,panda,panda,,2022-11-28T06:38:51.729Z,600,600,250,8,2,0,0
13363,uncommon,600,donut,donut,,2022-11-29T13:30:12.492Z,755,755,103,481,202,5.85,0
57771,rare,2100,cherry,cherry,,2022-11-29T22:14:51.953Z,100,100,103,236,114,6.03,0
56530,rare,10600,ladybug,ladybug,,2022-11-30T00:21:37.424Z,150,150,147,11019,5904,500.24,8760
56531,rare,5600,ladybug,ladybug,,2022-10-31T21:01:16.574Z,150,150,148,272,124,5.49,0
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,295,295,118,1635,620,225.53,0
901,epic,15000,devil,devil,,2022-10-30T04:54:34.964Z,85,85,2,4825,1854,45.04,0
11688,rare,1790,marble,marble,,2022-08-16T00:58:09.678Z,289,289,265,986,414,4.83,0
59820,uncommon,600,watermelon,watermelon,,2022-11-27T18:01:53.723Z,600,600,239,2,1,0,0
43697,common,500,soccerball,soccerball,,2022-11-29T16:41:55.870Z,2000,2000,267,262,123,2.39,0
11886,rare,2500,marble,marble,,2022-10-25T12:37:52.547Z,289,289,279,0,0,0,0
4434,rare,2500,eyeball,eyeball,,2022-09-17T18:12:10.842Z,295,295,157,4296,1263,2.4,0
64718,rare,2099,banana,banana,,2022-11-20T13:26:19.502Z,150,150,163,0,0,0,0
13182,rare,1900,melon,melon,,2022-10-20T08:44:50.172Z,283,283,210,1114,469,11.43,0
2344,rare,1850,coconut,coconut,,2022-11-29T13:01:01.011Z,289,289,210,190,80,2.64,0
62110,uncommon,750,revolver,revolver,,2022-11-28T11:09:28.741Z,600,600,298,6,2,0,0
43101,uncommon,2000,skull,skull,,2022-11-28T10:30:42.170Z,653,653,307,2943,1091,21.2,0
62255,uncommon,850,revolver,revolver,,2022-11-28T11:09:38.859Z,600,600,308,326,132,0,250
2532,rare,3000,coconut,coconut,,2022-01-26T16:57:13.870Z,289,289,217,809,270,0,0
4543,uncommon,525,target,target,,2022-11-28T13:49:40.444Z,755,755,217,382,142,2.69,0
41545,epic,13000,citrus,citrus,,2022-08-16T01:00:13.265Z,50,50,8,5507,2102,49.85,0
4468,rare,1850,coconut,coconut,,2022-11-29T13:00:57.721Z,289,289,314,119,66,3.18,0
62323,uncommon,750,revolver,revolver,,2022-11-28T11:09:42.669Z,600,600,311,6,2,0,0
