id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
10189,epic,10500,disguise,disguise,,2023-03-01T15:45:51.100Z,525.00,74,74,28,17799,7499,187.95,340
50745,uncommon,10000,ufo,ufo,,2023-02-28T07:52:57.318Z,500.00,600,600,57,2939,1226,79.80,660
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,750.00,81,81,76,4490,1825,9.3,0
49931,rare,4000,cherry,cherry,,2023-02-07T13:58:40.664Z,200.00,100,100,82,611,298,14.78,0
54135,rare,5000,floater,floater,,2023-02-26T06:49:04.248Z,250.00,150,150,91,266,141,6.62,0
52115,rare,2300,banana,banana,,2023-01-30T11:49:55.471Z,115.00,150,150,96,999,568,12.63,0
54611,rare,5000,floater,floater,,2023-02-26T06:52:18.234Z,250.00,150,150,100,78,47,0,0
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,92.50,290,290,118,1635,620,225.53,0
52912,rare,3000,banana,banana,,2023-02-09T13:05:55.391Z,150.00,150,150,129,43,18,0.73,0
55179,rare,5000,floater,floater,,2023-02-26T06:51:17.723Z,250.00,150,150,148,213,85,2.45,0
4297,rare,1650,eyeball,eyeball,,2023-02-28T06:11:38.282Z,82.50,290,290,151,69,31,0.99,0
58871,rare,8000,wheeee,wheeee,,2022-08-05T09:17:49.716Z,400.00,150,150,151,0,0,0,0
51197,uncommon,10000,ufo,ufo,,2023-03-02T09:38:28.933Z,500.00,600,600,177,12271,7263,2826.40,18650
3107,rare,1820,coconut,coconut,,2022-12-07T17:11:12.141Z,91.00,288,288,249,1319,570,13.58,0
8646,rare,1800,eyeball,eyeball,,2022-12-28T17:31:38.204Z,90.00,290,290,303,1446,567,10.90,0
49222,epic,14000,potion,potion,,2023-01-25T22:12:26.532Z,700.00,50,50,24,4534,2258,298.03,0
65059,rare,3200,frankie,frankie,,2023-03-02T21:18:19.424Z,160.00,150,150,55,5186,1553,1241.70,610
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,476.1905,100,100,102,362,177,4.10,0
49130,rare,6600,burger,burger,,2023-03-01T23:41:01.911Z,330.00,150,150,109,587,330,104.30,750
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,150.00,288,288,113,2,1,0,0
44911,epic,11500,snowman,snowman,,2023-02-18T00:02:45.620Z,575.00,50,50,44,2317,1037,49.57,0
38239,rare,1550,bowie,bowie,,2023-01-24T14:31:16.170Z,77.50,321,321,115,659,255,8.66,0
55366,common,600,clock,clock,,2023-03-02T21:32:10.225Z,30.00,2000,2000,116,985,373,4.95,150
54875,rare,5000,floater,floater,,2023-02-26T06:51:26.854Z,250.00,150,150,121,145,74,5.68,0
55094,rare,5000,floater,floater,,2023-02-26T06:48:52.885Z,250.00,150,150,135,213,134,6.48,0
4575,rare,1800,coconut,coconut,,2022-12-28T17:29:54.392Z,90.00,288,288,319,1502,638,14.23,0
55114,rare,5000,floater,floater,,2023-02-26T06:50:00.421Z,250.00,150,150,137,229,107,4.69,0
55121,rare,5000,floater,floater,,2023-02-26T06:48:32.336Z,250.00,150,150,138,260,138,35.76,0
60486,uncommon,700,dog,dog,,2023-03-02T03:17:18.185Z,35.00,600,600,331,1,0,0,0
41109,common,250,volleyball,volleyball,,2023-03-02T19:00:24.555Z,12.50,2000,2000,145,371,126,4.49,0
53930,rare,2300,banana,banana,,2023-01-30T10:30:23.151Z,115.00,150,150,148,184,95,4.05,0
5211,epic,20000,baseball,baseball,,2023-02-17T17:38:38.586Z,1000.00,70,70,87,4556,1827,38.79,0
13749,rare,1700,marble,marble,,2022-12-07T17:04:15.414Z,85.00,288,288,343,1170,429,4.38,0
47200,uncommon,1190,derp,derp,,2023-03-01T17:04:14.132Z,59.50,420,420,344,240,118,23.73,0
56619,uncommon,900,revolver,revolver,,2023-03-02T12:05:07.900Z,45.00,600,600,165,0,0,0.33,0
63182,uncommon,2300,watermelon,watermelon,,2023-03-01T14:43:10.882Z,115.00,600,600,361,0,0,0,0
5101,rare,3400,eyeball,eyeball,,2023-03-02T17:48:11.736Z,170.00,290,290,193,4586,1706,67.82,550
424,common,180,button,button,,2023-03-02T18:57:51.599Z,9.00,3344,3344,198,144,58,1.3,0
14174,epic,30000,xmasball,xmasball,,2023-02-24T08:15:54.244Z,1500.00,60,60,63,2296,923,34.74,170
5230,rare,1995,eyeball,eyeball,,2023-03-01T16:40:09.099Z,99.75,290,290,199,2345,938,46.32,0
60125,uncommon,1300,casinochip,casinochip,,2023-03-02T09:34:26.383Z,65.00,600,600,379,6,3,0,0
47803,uncommon,2000,revolver,revolver,,2023-03-01T10:11:33.652Z,100.00,600,600,86,2216,1011,8.65,0
