id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
8761,legendary,70000,fox777,fox777,,2023-03-13T02:35:49.742Z,3500.00,14,14,5,23942,11196,2719.39,12390
70778,epic,17500,bat,bat,,2023-03-06T15:06:57.310Z,875.00,50,50,14,0,0,0,850
45817,epic,35000,angel,angel,,2023-02-12T11:35:38.801Z,1750.00,50,50,37,6473,3259,145.43,0
48523,common,1300,crosshair,crosshair,,2023-03-12T08:54:43.991Z,65.00,2000,2000,44,158,69,1.79,0
47655,rare,9500,gamer,gamer,,2023-03-12T22:11:03.954Z,475.00,100,100,46,8288,3936,1001.60,7500
64996,epic,20000,mummy,mummy,,2023-03-12T22:02:24.436Z,1000.00,50,50,42,6680,3693,129.40,20700
59221,rare,5000,cougar,cougar,,2022-09-17T17:22:15.691Z,250.00,150,150,65,0,0,0,0
54135,rare,5000,floater,floater,,2023-02-26T06:49:04.248Z,250.00,150,150,91,266,141,6.62,0
56453,rare,8000,ladybug,ladybug,,2022-10-30T14:48:35.523Z,400.00,150,150,91,5886,2816,640.14,4750
46545,rare,5500,ninja,ninja,,2023-03-12T17:15:41.684Z,275.00,100,100,100,1117,515,18.33,0
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,476.1905,100,100,102,362,177,4.10,0
54700,rare,5000,floater,floater,,2023-02-26T06:52:13.669Z,250.00,150,150,107,70,42,1.72,0
38238,rare,1550,bowie,bowie,,2023-01-24T14:31:18.367Z,77.50,320,320,114,567,248,5.04,0
47657,uncommon,1200,dog,dog,,2023-03-12T05:08:43.737Z,60.00,600,600,115,2804,1214,170.93,1300
52051,rare,5000,floater,floater,,2023-02-26T06:51:00.633Z,250.00,150,150,70,210,106,5.23,0
47418,rare,14225,candyswirl,candyswirl,,2023-03-10T15:44:45.465Z,711.25,100,100,71,895,425,21.20,560
54875,rare,5000,floater,floater,,2023-02-26T06:51:26.854Z,250.00,150,150,121,145,74,5.68,0
52912,rare,3000,banana,banana,,2023-02-09T13:05:55.391Z,150.00,150,150,129,43,18,0.73,0
55027,rare,5000,floater,floater,,2023-02-26T06:49:17.967Z,250.00,150,150,130,318,151,4.71,0
55094,rare,5000,floater,floater,,2023-02-26T06:48:52.885Z,250.00,150,150,135,213,134,6.48,0
70808,epic,13332,bat,bat,,2023-03-10T16:04:54.706Z,666.60,50,50,44,18,7,0,170
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,150.00,272,272,140,0,0,0,0
51011,rare,5000,wheeee,wheeee,,2023-03-07T20:46:12.359Z,250.00,150,150,146,3408,1592,138.13,50
43476,uncommon,5000,panda,panda,,2023-03-10T10:38:16.505Z,250.00,600,600,79,1242,512,18.95,0
54400,rare,5000,floater,floater,,2023-02-26T06:50:05.216Z,250.00,150,150,96,218,111,5.02,0
59306,rare,5000,cougar,cougar,,2023-02-03T17:00:19.859Z,250.00,150,150,150,45,29,0.33,730
69999,rare,3500,cougar,cougar,,2023-03-12T12:51:38.243Z,175.00,150,150,153,75,26,0,0
70789,epic,24300,bat,bat,,2023-03-06T02:23:42.129Z,1215.00,50,50,25,0,0,0,0
