id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
52023,rare,10000,floater,floater,,2022-12-22T06:12:44.803Z,150,150,67,102,49,0.73,0
2362,common,200,beachball,beachball,,2022-12-23T18:06:10.245Z,3514,3476,80,129,61,1.76,0
53499,rare,7800,diver,diver,,2022-11-27T15:59:24.375Z,150,150,119,903,501,74.20,0
51197,uncommon,15000,ufo,ufo,,2022-12-24T02:45:55.031Z,600,600,177,8839,5337,2798.83,18650
59274,rare,29100,cougar,cougar,,2022-12-17T03:44:53.322Z,150,150,118,6465,3502,25.74,1110
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,295,295,118,1635,620,225.53,0
67347,uncommon,10000,earth,earth,,2022-12-22T00:03:44.318Z,600,600,61,0,0,0,0
67340,uncommon,3000,earth,earth,,2022-12-23T16:40:02.943Z,600,600,54,71,33,0.33,1150
49150,rare,7000,burger,burger,,2022-12-05T23:00:44.589Z,150,150,129,872,700,303.46,250
49588,uncommon,15000,moon,moon,,2022-12-23T12:12:25.221Z,600,600,132,278,138,6.76,0
10597,uncommon,580,fishcake,fishcake,,2022-12-23T12:02:06.117Z,746,746,245,466,189,0.33,170
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,280,280,140,0,0,0,0
43233,uncommon,1500,derp,derp,,2022-12-23T22:47:56.802Z,420,420,140,514,213,4.63,0
7942,uncommon,1000,bull,bull,,2022-12-22T13:09:54.100Z,776,776,262,188,95,3.57,0
67589,uncommon,1850,earth,earth,,2022-12-21T22:19:38.896Z,600,600,291,0,0,0,0
67593,uncommon,1700,earth,earth,,2022-12-22T20:58:12.755Z,600,600,295,43,21,0,50
67596,uncommon,1600,earth,earth,,2022-12-23T14:45:37.599Z,600,600,298,0,0,0,0
67597,uncommon,5000,earth,earth,,2022-12-23T13:06:14.631Z,600,600,299,64,27,0,0
67607,uncommon,1426,earth,earth,,2022-12-23T14:44:56.770Z,600,600,309,0,0,0,0
4468,rare,1850,coconut,coconut,,2022-11-29T13:00:57.721Z,289,289,314,119,66,3.18,0
67614,uncommon,1700,earth,earth,,2022-12-22T20:57:47.378Z,600,600,316,2,2,0,0
67664,uncommon,10000,earth,earth,,2022-12-21T18:58:15.781Z,600,600,356,0,0,0,0
