id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
65133,rare,2850,frankie,frankie,,2023-02-23T16:04:45.243Z,142.50,150,150,129,0,0,0,0
50815,rare,4000,wheeee,wheeee,,2023-02-09T17:11:15.509Z,200.00,150,150,17,662,301,158.88,0
64982,epic,11500,mummy,mummy,,2023-02-24T09:02:06.696Z,575.00,50,50,28,620,439,101.71,340
43527,epic,15000,royman,royman,,2022-07-18T05:52:39.069Z,750.00,50,50,44,1942,1063,326.27,0
55292,common,600,clock,clock,,2023-02-24T22:11:27.438Z,30.00,2000,2000,54,281,130,20.06,100
65059,rare,3500,frankie,frankie,,2023-02-18T21:24:39.142Z,175.00,150,150,55,5027,1512,1188.24,610
14174,epic,30000,xmasball,xmasball,,2023-02-24T08:15:54.244Z,1500.00,60,60,63,2296,923,34.74,170
65024,rare,3083,frankie,frankie,,2023-02-24T16:51:29.006Z,154.15,150,150,20,172,113,108.57,2250
46405,rare,4500,peach,peach,,2023-02-14T13:08:53.486Z,225.00,100,100,69,572,255,8.11,0
56359,rare,8500,ladybug,ladybug,,2022-12-28T18:00:29.824Z,425.00,150,150,2,675,341,57.23,0
56440,rare,20000,ladybug,ladybug,,2022-12-16T19:52:04.300Z,1000.00,150,150,79,41161,20832,5407.27,5300
49931,rare,4000,cherry,cherry,,2023-02-07T13:58:40.664Z,200.00,100,100,82,611,298,14.78,0
42506,rare,4400,jackolantern,jackolantern,,2022-12-22T20:53:51.170Z,220.00,150,150,85,11256,4795,137.78,490
47443,rare,8000,egg,egg,,2023-01-31T12:16:05.513Z,400.00,100,100,90,1102,507,14.48,0
52115,rare,2300,banana,banana,,2023-01-30T11:49:55.471Z,115.00,150,150,96,999,568,12.63,0
66518,epic,6980,royman,royman,,2023-02-19T09:27:45.074Z,349.00,50,50,57,0,0,0,0
48054,rare,10000,candyswirl,candyswirl,,2023-01-09T21:30:13.693Z,500.00,100,100,100,390,196,3.96,0
68637,epic,11700,mummy,mummy,,2023-02-20T20:24:08.382Z,585.00,50,50,51,0,0,0,0
68400,rare,3180,peach,peach,,2023-02-09T20:03:23.258Z,159.00,100,100,103,0,0,0,0
65114,rare,3999,frankie,frankie,,2023-02-23T21:23:02.115Z,199.95,150,150,110,136,67,10.24,2270
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,150.00,288,288,113,2,1,0,0
65974,epic,16000,dragon,dragon,,2023-01-01T22:26:46.204Z,800.00,50,50,51,0,0,0,0
38238,rare,1550,bowie,bowie,,2023-01-24T14:31:18.367Z,77.50,321,321,114,567,248,5.04,0
38239,rare,1550,bowie,bowie,,2023-01-24T14:31:16.170Z,77.50,321,321,115,659,255,8.66,0
50871,rare,3500,wheeee,wheeee,,2022-11-27T03:18:46.342Z,175.00,150,150,73,412,181,11.40,0
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,92.50,290,290,118,1635,620,225.53,0
67412,uncommon,1045,earth,earth,,2023-02-24T18:48:22.401Z,52.25,600,600,126,0,0,0,0
52912,rare,3000,banana,banana,,2023-02-09T13:05:55.391Z,150.00,150,150,129,43,18,0.73,0
56390,rare,6000,ladybug,ladybug,,2023-02-22T13:31:18.548Z,300.00,150,150,30,2610,1027,602.03,5170
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,150.00,273,273,140,0,0,0,0
53930,rare,2300,banana,banana,,2023-01-30T10:30:23.151Z,115.00,150,150,148,184,95,4.05,0
12072,uncommon,550,waffle,waffle,,2023-02-24T08:17:07.256Z,27.50,729,729,151,538,210,7.34,0
58871,rare,8000,wheeee,wheeee,,2022-08-05T09:17:49.716Z,400.00,150,150,151,0,0,0,0
11897,rare,11500,melon,melon,,2023-02-24T01:50:33.462Z,575.00,273,273,156,26694,12504,1192.02,12890
4434,rare,2500,eyeball,eyeball,,2022-09-17T18:12:10.842Z,125.00,290,290,157,4296,1263,2.4,0
58421,rare,2500,jackolantern,jackolantern,,2023-01-30T18:52:56.676Z,125.00,150,150,157,13,7,3.30,1250
67457,uncommon,4700,earth,earth,,2023-02-25T02:44:25.904Z,235.00,600,600,171,0,0,0,0
52251,uncommon,3000,casinochip,casinochip,,2023-02-24T12:40:36.107Z,150.00,600,600,173,289,127,1.72,0
43656,epic,8990,discoball,discoball,,2023-02-22T10:49:15.665Z,449.50,53,53,26,3164,1341,54.30,0
10189,epic,12000,disguise,disguise,,2023-02-24T07:55:05.082Z,600.00,74,74,28,17799,7499,187.95,340
7552,uncommon,1500,yinyang,yinyang,,2023-02-24T08:18:21.170Z,75.00,715,715,183,571,234,5.75,0
56880,epic,12000,snowman,snowman,,2022-11-19T14:44:23.517Z,600.00,50,50,51,310,169,3.51,0
41783,rare,6900,jackolantern,jackolantern,,2023-01-05T19:34:43.057Z,345.00,150,150,2,4252,2132,837.93,0
13489,uncommon,2000,waffle,waffle,,2023-02-24T08:16:41.125Z,100.00,729,729,193,450,192,7.12,0
12947,rare,2250,melon,melon,,2023-02-20T12:26:25.039Z,112.50,273,273,202,1195,489,25.79,970
53407,rare,6000,diver,diver,,2023-02-23T04:35:47.999Z,300.00,150,150,32,394,216,26.28,0
64989,epic,12550,mummy,mummy,,2023-02-21T12:38:04.139Z,627.50,50,50,35,11,6,0,850
2344,rare,1850,coconut,coconut,,2022-11-29T13:01:01.011Z,92.50,288,288,210,190,80,2.64,0
52738,uncommon,1200,panda,panda,,2023-02-24T12:43:30.062Z,60.00,600,600,232,0,0,0,0
50925,rare,4500,wheeee,wheeee,,2023-02-18T18:53:13.476Z,225.00,150,150,121,351,171,4.77,0
51535,uncommon,10000,opencan,opencan,,2023-02-24T09:16:48.508Z,500.00,600,600,216,141,65,1.39,0
55157,uncommon,800,dog,dog,,2023-02-22T12:55:28.455Z,40.00,600,600,220,87,31,0,0
48103,rare,4000,cherry,cherry,,2023-02-07T13:58:28.822Z,200.00,100,100,51,860,402,14.30,0
43983,epic,8999,discoball,discoball,,2023-02-04T23:23:41.758Z,449.95,53,53,30,3160,1317,53.87,0
3107,rare,1820,coconut,coconut,,2022-12-07T17:11:12.141Z,91.00,288,288,249,1319,570,13.58,0
59306,rare,5000,cougar,cougar,,2023-02-03T17:00:19.859Z,250.00,150,150,150,45,29,0.33,730
11886,rare,2500,marble,marble,,2022-10-25T12:37:52.547Z,125.00,288,288,279,0,0,0,0
12009,rare,6500,melon,melon,,2023-02-14T05:08:56.752Z,325.00,273,273,160,2300,886,9.11,2250
12374,rare,4000,marble,marble,,2022-06-05T15:02:42.491Z,200.00,288,288,292,604,160,0,0
58031,uncommon,10000,moon,moon,,2023-02-23T06:10:12.581Z,500.00,600,600,299,49,24,0.99,0
4468,rare,1850,coconut,coconut,,2022-11-29T13:00:57.721Z,92.50,288,288,314,119,66,3.18,0
4575,rare,1800,coconut,coconut,,2022-12-28T17:29:54.392Z,90.00,288,288,319,1502,638,14.23,0
42665,rare,4000,peach,peach,,2023-01-24T02:06:48.861Z,200.00,100,100,25,2629,998,40.40,0
70159,uncommon,1300,derp,derp,,2023-02-25T00:07:49.623Z,65.00,420,420,429,0,0,0,0
67511,uncommon,1105,earth,earth,,2023-02-22T17:21:59.314Z,55.25,600,600,223,0,0,0,0
48649,rare,17000,floater,floater,,2022-12-26T20:15:38.378Z,850.00,150,150,30,2427,1414,9.43,0
8646,rare,1800,eyeball,eyeball,,2022-12-28T17:31:38.204Z,90.00,290,290,303,1446,567,10.90,0
43262,uncommon,2500,skull,skull,,2023-02-23T15:06:07.739Z,125.00,653,653,333,411,197,5.65,0
5230,rare,1850,eyeball,eyeball,,2022-11-29T14:49:57.274Z,92.50,290,290,199,2266,894,15.63,0
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,476.1905,100,100,102,362,177,4.10,0
62712,uncommon,999,revolver,revolver,,2023-02-24T10:11:15.434Z,49.95,600,600,338,0,0,0,0
13749,rare,1700,marble,marble,,2022-12-07T17:04:15.414Z,85.00,288,288,343,1170,429,4.38,0
20321,uncommon,1000,donut,donut,,2023-02-23T15:05:27.653Z,50.00,746,746,320,1134,437,6.79,0
1958,uncommon,6500,cute,cute,,2023-02-24T08:19:52.548Z,325.00,724,724,345,553,220,6.03,0
41830,rare,4000,jackolantern,jackolantern,,2022-12-06T12:41:34.438Z,200.00,150,150,44,1388,591,13.85,0
38418,rare,8999,bowie,bowie,,2023-01-18T18:46:15.044Z,449.95,321,321,270,572,202,32.61,1250
59559,uncommon,3500,casinochip,casinochip,,2023-02-22T17:21:53.690Z,175.00,600,600,355,44,28,0.73,0
56392,rare,10000,ladybug,ladybug,,2022-08-12T18:35:18.352Z,500.00,150,150,32,175,98,22.84,0
63182,uncommon,2000,watermelon,watermelon,,2023-02-24T13:49:35.169Z,100.00,600,600,361,0,0,0,0
41050,common,1500,alien,alien,,2023-02-24T11:28:16.924Z,75.00,2000,2000,368,3600,1417,55.69,2140
64995,epic,12540,mummy,mummy,,2023-02-11T19:30:24.722Z,627.00,50,50,41,894,404,20.18,420
5211,epic,20000,baseball,baseball,,2023-02-17T17:38:38.586Z,1000.00,70,70,87,4556,1827,38.79,0
14775,rare,2000,marble,marble,,2023-02-10T22:48:45.750Z,100.00,288,288,387,1064,589,11.89,0
14546,epic,10000,xmasball,xmasball,,2023-02-20T16:09:45.575Z,500.00,60,60,92,3661,1484,43.27,0
52288,rare,3000,banana,banana,,2023-02-09T13:05:51.179Z,150.00,150,150,107,5,4,1.32,0
54218,uncommon,9000,opencan,opencan,,2023-02-24T09:21:11.016Z,450.00,600,600,325,74,36,3.96,0
50140,rare,3500,skullpatch,skullpatch,,2023-01-04T00:05:49.812Z,175.00,150,150,112,1544,797,0,0
55490,uncommon,1200,panda,panda,,2023-02-24T12:43:55.777Z,60.00,600,600,342,50,17,1.46,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,92.50,288,288,119,303,125,3.37,0
50876,rare,3850,wheeee,wheeee,,2022-09-20T15:03:58.133Z,192.50,150,150,78,1168,630,151.43,220
6450,uncommon,1500,fishcake,fishcake,,2023-02-22T22:33:30.660Z,75.00,735,735,24,711,288,7.01,0
23410,uncommon,488,donut,donut,,2023-02-22T18:10:34.259Z,24.40,746,746,431,593,234,8.21,0
55822,uncommon,2900,panda,panda,,2023-02-23T08:47:00.774Z,145.00,600,600,410,1416,728,3.50,220
12170,uncommon,1100,bull,bull,,2023-02-23T12:32:35.147Z,55.00,773,773,411,3899,1527,1.6,0
47378,uncommon,1500,derp,derp,,2023-02-23T16:24:25.936Z,75.00,420,420,360,634,232,1.86,0
61939,uncommon,735,dog,dog,,2023-02-22T14:36:40.279Z,36.75,600,600,414,4,0,0.33,0
43576,common,230,saturn,saturn,,2023-02-24T18:21:03.675Z,11.50,2000,2000,437,28,15,0.99,0
53237,uncommon,7618,ufo,ufo,,2023-02-24T12:56:42.682Z,380.90,600,600,443,8246,3473,178.53,2910
45160,rare,5000,jackolantern,jackolantern,,2022-10-26T16:16:07.190Z,250.00,150,150,137,804,369,14.63,0
55846,uncommon,9000,opencan,opencan,,2023-02-24T09:21:22.377Z,450.00,600,600,419,84,43,1.98,0
49222,epic,14000,potion,potion,,2023-01-25T22:12:26.532Z,700.00,50,50,24,4534,2258,298.03,0
40204,rare,3999,cherry,cherry,,2023-02-03T04:04:53.648Z,199.95,100,100,35,5199,2031,107.84,0
62609,uncommon,2300,dog,dog,,2023-02-23T09:47:54.200Z,115.00,600,600,580,0,0,0,0
68515,rare,4000,wheeee,wheeee,,2023-02-09T17:11:00.901Z,200.00,150,150,152,0,0,0,0
4325,rare,2000,eyeball,eyeball,,2022-08-17T12:04:43.642Z,100.00,290,290,154,391,120,0,0
57138,rare,2500,jackolantern,jackolantern,,2023-01-23T22:46:13.361Z,125.00,150,150,154,543,319,88.58,0
64378,rare,2280,banana,banana,,2023-02-09T13:16:29.821Z,114.00,150,150,161,0,0,0,0
16625,uncommon,576,yinyang,yinyang,,2023-02-24T22:35:50.538Z,28.80,715,715,490,470,188,0,0
7724,rare,3000,eyeball,eyeball,,2022-10-31T00:22:23.439Z,150.00,290,290,257,312,118,0,0
10794,rare,1620,eyeball,eyeball,,2022-12-30T13:38:12.160Z,81.00,290,290,384,1230,493,14.12,0
50462,cosmetic,14700,worldcup,worldcup,,2023-02-24T13:32:02.466Z,735.00,50,50,47,433,181,1.2,0
48625,uncommon,1250,cat,cat,,2023-02-22T16:58:34.689Z,62.50,600,600,320,83,38,3.46,0
46823,uncommon,6550,derp,derp,,2023-02-24T22:46:55.972Z,327.50,420,420,320,38118,21339,50.33,0
62236,uncommon,740,dog,dog,,2023-02-22T17:04:55.637Z,37.00,600,600,492,41,18,0,0
35110,uncommon,666,fox,fox,,2023-02-24T08:22:11.425Z,33.30,792,792,501,975,340,7.96,0
46859,rare,8000,egg,egg,,2023-01-31T12:16:01.994Z,400.00,100,100,59,1043,460,14.89,0
57425,uncommon,1000,opencan,opencan,,2023-02-24T22:48:59.688Z,50.00,600,600,517,600,249,0.73,560
20741,uncommon,800,racoon,racoon,,2023-02-24T18:19:06.537Z,40.00,783,783,518,1164,405,1.10,1800
56628,uncommon,1200,panda,panda,,2023-02-24T12:44:13.480Z,60.00,600,600,525,59,26,0.99,0
62048,uncommon,950,dog,dog,,2023-02-22T06:11:54.349Z,47.50,600,600,441,84,43,0,100
57536,uncommon,9000,opencan,opencan,,2023-02-24T09:21:03.924Z,450.00,600,600,535,48,25,0.66,0
56712,uncommon,900,panda,panda,,2023-02-23T16:31:08.801Z,45.00,600,600,535,92,49,2.31,0
63333,uncommon,2000,revolver,revolver,,2023-02-24T09:09:55.718Z,100.00,600,600,490,12,5,0,0
56775,uncommon,900,panda,panda,,2023-02-23T16:31:12.468Z,45.00,600,600,544,53,25,0.73,0
60819,uncommon,1500,bomb,bomb,,2023-02-23T16:25:13.789Z,75.00,600,600,551,44,16,1.06,0
56791,uncommon,900,panda,panda,,2023-02-23T16:31:40.386Z,45.00,600,600,551,63,31,0,0
57263,uncommon,9000,opencan,opencan,,2023-02-24T09:20:46.827Z,450.00,600,600,499,21,11,0,0
44151,epic,9500,discoball,discoball,,2023-01-30T22:45:40.249Z,475.00,53,53,32,2604,1132,35.30,0
48629,rare,18900,floater,floater,,2023-02-21T04:57:44.290Z,945.00,150,150,29,18096,9650,4182.64,14080
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,750.00,81,81,76,4490,1825,9.3,0
