id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
51877,epic,16000,ape,ape,,2022-12-23T20:09:50.838Z,50,50,27,689,351,72.40,0
64996,epic,20000,mummy,mummy,,2022-12-25T23:26:49.365Z,50,50,42,3028,1556,4.30,10190
57171,epic,14200,shades,shades,,2022-12-11T13:03:52.935Z,50,50,52,553,267,20.28,0
48368,rare,20000,floater,floater,,2022-12-24T03:53:37.482Z,150,150,22,3486,1834,1098.33,31850
59221,rare,5000,cougar,cougar,,2022-09-17T17:22:15.691Z,150,150,65,0,0,0,0
2103,epic,15000,devil,devil,,2022-08-09T15:43:16.472Z,81,81,76,4490,1825,9.3,0
59257,rare,7300,cougar,cougar,,2022-12-26T03:05:08.381Z,150,150,101,12448,5192,465.42,6140
45343,rare,3300,skullpatch,skullpatch,,2022-12-08T15:16:36.684Z,150,150,70,1202,504,37.19,500
49149,rare,6000,burger,burger,,2022-10-17T23:12:49.502Z,150,150,128,423,200,11.52,0
49588,uncommon,15000,moon,moon,,2022-12-23T12:12:25.221Z,600,600,132,278,138,6.76,0
49157,rare,6000,burger,burger,,2022-10-17T23:12:35.235Z,150,150,136,364,174,9.81,0
49171,rare,3999,burger,burger,,2022-12-10T15:44:27.780Z,150,150,150,375,181,109.73,0
48366,uncommon,700,opencan,opencan,,2022-12-25T16:45:21.838Z,600,600,152,239,105,3.70,0
4325,rare,2000,eyeball,eyeball,,2022-08-17T12:04:43.642Z,295,295,154,391,120,0,0
12009,rare,12000,melon,melon,,2022-10-07T10:22:00.780Z,280,280,160,2300,886,9.11,2250
67457,uncommon,3100,earth,earth,,2022-12-24T16:32:05.200Z,600,600,171,0,0,0,0
51197,uncommon,14000,ufo,ufo,,2022-12-25T21:42:44.991Z,600,600,177,8971,5412,2799.58,18650
53154,uncommon,700,dog,dog,,2022-12-24T14:41:02.638Z,600,600,193,329,168,2.38,0
58780,uncommon,1800,revolver,revolver,,2022-12-25T12:17:58.972Z,600,600,209,450,231,25.74,0
13182,rare,1900,melon,melon,,2022-10-20T08:44:50.172Z,280,280,210,1114,469,11.43,0
2344,rare,1850,coconut,coconut,,2022-11-29T13:01:01.011Z,289,289,210,190,80,2.64,0
49135,rare,6000,burger,burger,,2022-10-17T23:13:03.489Z,150,150,114,383,179,7.00,0
49165,rare,4000,burger,burger,,2022-12-05T09:31:41.587Z,150,150,144,592,304,33.57,0
10597,uncommon,580,fishcake,fishcake,,2022-12-23T12:02:06.117Z,746,746,245,466,189,0.33,170
3107,rare,1820,coconut,coconut,,2022-12-07T17:11:12.141Z,289,289,249,1319,570,13.58,0
67545,uncommon,1980,earth,earth,,2022-12-23T16:33:31.029Z,600,600,255,0,0,0,0
8003,rare,1800,eyeball,eyeball,,2022-11-13T03:39:36.239Z,295,295,274,1394,533,10.53,0
59274,rare,29100,cougar,cougar,,2022-12-17T03:44:53.322Z,150,150,118,6465,3502,25.74,1110
67595,uncommon,2000,earth,earth,,2022-12-26T00:23:26.802Z,600,600,297,31,17,0,1250
67596,uncommon,1600,earth,earth,,2022-12-23T14:45:37.599Z,600,600,298,0,0,0,0
67597,uncommon,5000,earth,earth,,2022-12-23T13:06:14.631Z,600,600,299,64,27,0,0
67607,uncommon,1426,earth,earth,,2022-12-23T14:44:56.770Z,600,600,309,0,0,0,0
53499,rare,7800,diver,diver,,2022-11-27T15:59:24.375Z,150,150,119,903,501,74.20,0
20321,uncommon,1200,donut,donut,,2022-12-26T02:31:06.730Z,753,753,320,1078,407,6.79,0
42303,rare,30000,gamer,gamer,,2022-12-24T12:05:43.974Z,100,100,22,26649,11049,83.87,13060
13749,rare,1700,marble,marble,,2022-12-07T17:04:15.414Z,289,289,343,1170,429,4.38,0
52023,rare,10000,floater,floater,,2022-12-22T06:12:44.803Z,150,150,67,102,49,0.73,0
42506,rare,4400,jackolantern,jackolantern,,2022-12-22T20:53:51.170Z,150,150,85,11256,4795,137.78,490
54464,uncommon,695,opencan,opencan,,2022-12-25T17:40:30.467Z,600,600,350,66,43,0.4,0
58704,uncommon,4640,moon,moon,,2022-12-24T09:14:51.933Z,600,600,351,42,25,0.99,0
53997,rare,8000,pizza,pizza,,2022-12-01T01:37:37.943Z,150,150,100,3136,2026,59.40,550
54690,rare,10000,floater,floater,,2022-12-22T06:13:43.358Z,150,150,106,95,41,1.46,0
66867,epic,11700,potion,potion,,2022-12-11T10:31:24.098Z,50,50,52,0,0,0,0
3802,rare,1850,eyeball,eyeball,,2022-11-29T14:49:55.684Z,295,295,118,1635,620,225.53,0
59208,rare,5500,cougar,cougar,,2022-12-25T23:53:23.257Z,150,150,57,7255,2747,12.93,1870
52899,rare,10000,floater,floater,,2022-12-22T06:11:46.029Z,150,150,79,145,79,5.23,0
1522,rare,1850,coconut,coconut,,2022-11-29T13:00:50.852Z,289,289,119,303,125,3.37,0
15852,rare,1700,melon,melon,,2022-12-07T19:59:18.260Z,280,280,357,958,376,11.30,0
49150,rare,7000,burger,burger,,2022-12-05T23:00:44.589Z,150,150,129,872,700,303.46,250
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,280,280,140,0,0,0,0
43233,uncommon,1500,derp,derp,,2022-12-23T22:47:56.802Z,420,420,140,514,213,4.63,0
57138,rare,2800,jackolantern,jackolantern,,2022-12-24T09:29:12.279Z,150,150,154,543,319,88.58,0
59994,uncommon,2300,casinochip,casinochip,,2022-12-25T13:05:23.813Z,600,600,369,127,59,51.15,250
55622,uncommon,3333,panda,panda,,2022-12-25T15:18:30.915Z,600,600,374,14062,6512,2116.03,0
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,100,100,102,362,177,4.10,0
67310,uncommon,1399,earth,earth,,2022-12-25T12:21:59.997Z,600,600,24,0,0,0,0
67727,uncommon,1350,earth,earth,,2022-12-25T16:27:47.578Z,600,600,406,0,0,0,0
60469,uncommon,1570,casinochip,casinochip,,2022-12-23T09:05:43.856Z,600,600,414,746,346,43.56,0
65134,rare,5000,frankie,frankie,,2022-10-31T01:34:19.984Z,150,150,130,0,0,0,0
2532,rare,3000,coconut,coconut,,2022-01-26T16:57:13.870Z,289,289,217,809,270,0,0
4543,uncommon,611,target,target,,2022-12-25T16:21:09.233Z,752,752,217,382,142,2.69,0
45160,rare,5000,jackolantern,jackolantern,,2022-10-26T16:16:07.190Z,150,150,137,804,369,14.63,0
67746,uncommon,2100,earth,earth,,2022-12-25T01:59:42.935Z,600,600,424,9,9,0,550
56341,uncommon,952,opencan,opencan,,2022-12-25T13:18:14.583Z,600,600,436,115,55,1.06,0
49212,epic,50000,potion,potion,,2022-11-18T17:12:39.276Z,50,50,14,2819,1215,39.19,0
50827,rare,3499,wheeee,wheeee,,2022-10-13T15:46:54.503Z,150,150,29,464,225,27.11,0
58393,common,1000,virus,virus,,2022-12-26T02:30:59.443Z,2000,2000,266,499,261,0.73,0
7097,common,125,starballoon,starballoon,,2022-12-25T22:22:01.714Z,3690,3443,278,241,93,2.3,0
60388,uncommon,1250,bomb,bomb,,2022-12-24T18:33:52.094Z,600,600,477,20,7,0,0
4468,rare,1850,coconut,coconut,,2022-11-29T13:00:57.721Z,289,289,314,119,66,3.18,0
59254,rare,4800,cougar,cougar,,2022-12-15T10:41:17.490Z,150,150,98,0,0,0,0
40990,common,3000,football,football,,2022-12-25T08:18:58.298Z,2000,2000,116,6914,3437,130.20,510
62272,uncommon,599,dog,dog,,2022-12-24T11:09:26.595Z,600,600,501,10,4,0.73,0
59685,uncommon,15000,moon,moon,,2022-12-23T12:12:15.840Z,600,600,504,1555,659,33.33,0
61359,uncommon,2300,casinochip,casinochip,,2022-12-25T13:37:32.045Z,600,600,511,0,0,0,0
59046,uncommon,2300,casinochip,casinochip,,2022-12-25T13:37:24.408Z,600,600,342,0,0,0,0
3647,rare,1880,eyeball,eyeball,,2022-08-10T17:19:30.688Z,295,295,109,1302,496,4.64,0
58006,uncommon,1250,bomb,bomb,,2022-12-24T18:36:23.160Z,600,600,370,38,18,1.86,0
61181,epic,12000,citrus,citrus,,2022-12-23T13:42:02.355Z,50,50,57,10,4,0,0
57177,epic,14000,royman,royman,,2022-10-18T11:31:13.768Z,50,50,52,1,0,0,0
4078,legendary,60600,waffle2,waffle2,,2022-12-25T10:36:16.719Z,20,20,28,34402,17201,5088.56,4750
10189,epic,15000,disguise,disguise,,2022-12-21T01:46:37.597Z,77,77,28,17218,7290,157.83,0
45044,rare,3200,skullpatch,skullpatch,,2022-12-06T12:41:57.925Z,150,150,54,1232,522,24.63,0
67488,uncommon,4000,earth,earth,,2022-12-24T04:03:51.188Z,600,600,201,0,0,0,0
49245,epic,14000,potion,potion,,2022-12-25T22:05:20.438Z,50,50,47,13582,6455,1247.16,3920
50925,rare,3808.57,wheeee,wheeee,,2022-09-15T13:49:34.325Z,150,150,121,351,171,4.77,0
62609,uncommon,1900,dog,dog,,2022-12-26T02:16:35.316Z,600,600,580,0,0,0,0
67510,uncommon,4444,earth,earth,,2022-12-24T18:59:06.454Z,600,600,222,54,31,0,0
64718,rare,2099,banana,banana,,2022-11-20T13:26:19.502Z,150,150,163,0,0,0,0
66919,uncommon,2300,opencan,opencan,,2022-12-24T04:36:51.277Z,600,600,606,0,0,0,0
46707,common,170,volleyball,volleyball,,2022-12-25T06:24:51.607Z,2000,1733,612,122,54,0.66,0
56592,common,1500,clock,clock,,2022-12-25T22:47:30.660Z,2000,2000,615,3401,1272,61.05,3400
56618,common,170,clock,clock,,2022-12-25T22:05:10.832Z,2000,2000,627,8,4,0,0
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,289,289,113,2,1,0,0
7724,rare,3000,eyeball,eyeball,,2022-10-31T00:22:23.439Z,295,295,257,312,118,0,0
61718,uncommon,980,watermelon,watermelon,,2022-12-25T13:43:54.380Z,600,600,269,153,62,1.98,170
55628,common,190,clock,clock,,2022-12-25T19:20:20.263Z,2000,2000,273,4,3,0,0
36260,uncommon,6000,fox,fox,,2022-12-23T22:15:46.791Z,796,796,660,1160,546,2.05,0
67602,uncommon,1490,earth,earth,,2022-12-23T14:45:25.327Z,600,600,304,0,0,0,0
24161,common,175,basketball,basketball,,2022-12-25T21:59:36.707Z,4294,2546,697,408,164,2.63,50
46742,rare,30000,peach,peach,,2022-12-19T10:26:05.971Z,100,100,95,12435,5270,407.96,1920
56440,rare,20000,ladybug,ladybug,,2022-12-16T19:52:04.300Z,150,150,79,41161,20832,5407.27,5300
60870,uncommon,1250,bomb,bomb,,2022-12-24T18:34:16.363Z,600,600,561,30,16,0,0
55171,rare,10000,floater,floater,,2022-12-22T06:12:05.727Z,150,150,145,126,66,1.32,0
10364,rare,1850,eyeball,eyeball,,2022-11-29T14:49:59.695Z,295,295,363,2004,895,8.47,0
56530,rare,9000,ladybug,ladybug,,2022-12-21T02:41:08.077Z,150,150,147,11019,5904,500.24,8760
53379,rare,6000,diver,diver,,2022-12-08T10:03:38.375Z,150,150,4,257,119,1.32,0
40257,legendary,50000,moneybag,moneybag,,2022-12-24T21:58:00.222Z,10,10,10,26118,10897,1067.21,3710
42192,epic,11300,royman,royman,,2022-12-18T20:18:04.754Z,50,50,34,23141,8215,69.73,0
1479,uncommon,600,tomato,tomato,,2022-12-25T13:39:27.476Z,769,769,75,584,241,22.87,0
65114,rare,15000,frankie,frankie,,2022-12-22T10:17:55.907Z,150,150,110,127,63,10.24,2270
56523,rare,5999.99,ladybug,ladybug,,2022-10-12T09:23:50.423Z,150,150,142,110,53,0.99,0
10959,rare,1800,melon,melon,,2022-11-13T03:26:58.713Z,280,280,107,749,294,9.46,0
49170,rare,6000,burger,burger,,2022-10-17T23:12:00.012Z,150,150,149,366,174,12.60,0
59306,rare,5500,cougar,cougar,,2022-12-13T11:20:35.589Z,150,150,150,43,28,0.33,730
58871,rare,8000,wheeee,wheeee,,2022-08-05T09:17:49.716Z,150,150,151,0,0,0,0
62944,common,190,clock,clock,,2022-12-25T20:30:44.150Z,2000,2000,1303,0,0,0,0
19713,uncommon,620,tomato,tomato,,2022-12-25T21:58:39.131Z,769,769,853,803,319,24.23,170
33037,uncommon,650,waffle,waffle,,2022-12-25T21:58:58.979Z,739,739,859,790,273,21.54,220
41830,rare,4000,jackolantern,jackolantern,,2022-12-06T12:41:34.438Z,150,150,44,1388,591,13.85,0
42638,epic,8999,snowman,snowman,,2022-11-09T12:48:04.292Z,50,50,20,7043,3386,513.52,0
28071,uncommon,533,yinyang,yinyang,,2022-12-25T16:19:56.283Z,739,739,868,419,166,4.85,0
17781,common,150,xmasball2,xmasball2,,2022-12-25T04:56:37.200Z,4011,2948,776,159,57,1.7,0
11886,rare,2500,marble,marble,,2022-10-25T12:37:52.547Z,289,289,279,0,0,0,0
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,150,150,90,171,75,0,0
53485,rare,5000,diver,diver,,2022-12-10T10:44:15.316Z,150,150,109,114,48,11.11,0
64229,uncommon,1000,watermelon,watermelon,,2022-12-26T02:29:46.529Z,600,600,557,97,49,0,0
56880,epic,12000,snowman,snowman,,2022-11-19T14:44:23.517Z,50,50,51,310,169,3.51,0
62315,uncommon,1869,watermelon,watermelon,,2022-12-25T19:20:41.369Z,600,600,296,0,0,0,6840
66518,epic,8000,royman,royman,,2022-12-03T14:07:38.559Z,50,50,57,0,0,0,0
7727,uncommon,3000,fishcake,fishcake,,2022-12-23T09:10:24.469Z,746,746,111,608,261,6.02,0
5230,rare,1850,eyeball,eyeball,,2022-11-29T14:49:57.274Z,295,295,199,2266,894,15.63,0
8327,uncommon,700,racoon,racoon,,2022-12-25T15:27:18.800Z,786,786,23,324,119,2.3,0
52310,common,900,crosshair,crosshair,,2022-12-26T02:16:40.753Z,2000,2000,941,320,179,3.51,0
42321,epic,15000,discoball,discoball,,2022-11-02T13:56:00.439Z,53,53,17,5466,2179,462.76,0
43522,epic,8000,royman,royman,,2022-12-22T09:29:36.152Z,50,50,43,3233,1596,34.46,0
50462,cosmetic,14700,worldcup,worldcup,,2022-12-26T02:17:03.914Z,50,50,47,433,181,1.2,0
56802,common,180,clock,clock,,2022-12-25T19:20:38.472Z,2000,2000,698,8,3,0,0
50458,cosmetic,3900,worldcup,worldcup,,2022-12-26T02:16:55.441Z,50,50,43,0,0,0,0
50575,legendary,125000,spy,spy,,2022-12-22T12:38:44.320Z,10,10,3,55098,29468,22601.41,49050
60081,uncommon,1700,casinochip,casinochip,,2022-12-25T13:37:28.893Z,600,600,375,0,0,0,0
63280,uncommon,4000,revolver,revolver,,2022-12-23T20:17:59.618Z,600,600,469,633,349,0,0
63014,common,170,bowling,bowling,,2022-12-25T22:07:13.863Z,2000,1403,1044,1,0,0,0
56277,uncommon,750,panda,panda,,2022-12-25T17:25:23.946Z,600,600,502,56,20,0,0
60677,common,162,clock,clock,,2022-12-25T19:23:45.858Z,2000,2000,1082,3,0,0.4,0
50815,rare,3499,wheeee,wheeee,,2022-10-13T15:46:37.278Z,150,150,17,662,301,158.88,0
61737,common,168,clock,clock,,2022-12-25T22:04:58.655Z,2000,2000,1118,7,5,0,0
60446,common,1380,virus,virus,,2022-12-26T02:17:14.359Z,2000,2000,1129,0,0,0,0
63489,uncommon,2000,revolver,revolver,,2022-12-24T21:24:57.254Z,600,600,545,10,1,0,0
62403,common,190,clock,clock,,2022-12-25T20:30:47.978Z,2000,2000,1177,1,0,0,0
44745,rare,3500,banana,banana,,2022-10-11T15:33:26.200Z,150,150,65,3635,1511,26.94,0
62610,common,167,clock,clock,,2022-12-25T19:25:27.277Z,2000,2000,1189,0,0,0,0
65733,common,1500,volleyball,volleyball,,2022-12-25T04:31:39.405Z,2000,1733,1206,125,69,17.82,2600
57253,common,420,saturn,saturn,,2022-12-26T02:15:52.400Z,2000,2000,1217,0,0,0,0
62802,common,156,clock,clock,,2022-12-25T19:26:03.935Z,2000,2000,1258,0,0,0,0
66167,common,300,bowling,bowling,,2022-12-25T18:04:00.014Z,2000,1403,1264,0,0,0,0
7744,epic,7000,eyeball2,eyeball2,,2022-12-17T02:03:37.878Z,76,76,35,517,274,14.41,0
60969,common,540,virus,virus,,2022-12-26T02:17:21.319Z,2000,2000,1292,0,0,0,0
63037,common,190,clock,clock,,2022-12-25T19:28:36.287Z,2000,2000,1342,1,0,0,0
50258,common,800,crosshair,crosshair,,2022-12-25T16:09:35.628Z,2000,2000,666,34,17,1.29,0
46750,rare,3999,peach,peach,,2022-09-17T20:19:31.071Z,100,100,99,162,66,1.0,0
51293,uncommon,5000,ufo,ufo,,2022-12-25T17:26:39.706Z,600,600,192,83,54,2.38,0
66943,common,300,bowling,bowling,,2022-12-25T22:19:04.839Z,2000,1403,1360,0,0,0,0
4046,legendary,42700,waffle2,waffle2,,2022-12-25T10:36:44.001Z,20,20,27,19266,8680,2425.15,0
48718,rare,9523.809,gamer,gamer,,2022-11-04T01:26:49.076Z,100,100,68,674,333,11.24,0
46457,rare,15000,peach,peach,,2022-12-19T14:05:07.346Z,100,100,78,19124,10256,17.51,0
67931,common,179,bowling,bowling,,2022-12-25T14:57:59.578Z,2000,1403,1415,0,0,0,0
68018,common,300,bowling,bowling,,2022-12-25T18:36:46.964Z,2000,1403,1429,0,0,0,0
57592,uncommon,1100,opencan,opencan,,2022-12-23T21:45:28.442Z,600,600,541,46,23,0.33,0
65974,epic,14499,dragon,dragon,,2022-12-09T19:41:56.039Z,50,50,51,0,0,0,0
65089,rare,3100,frankie,frankie,,2022-11-17T22:04:57.055Z,150,150,85,0,0,0,0
38550,rare,3000,bowie,bowie,,2022-01-25T23:08:37.349Z,331,331,380,440,192,0,0
63215,common,170,bowling,bowling,,2022-12-25T22:04:52.663Z,2000,1403,1061,11,4,0.99,170
68034,common,300,bowling,bowling,,2022-12-25T18:36:58.870Z,2000,1403,1432,0,0,0,0
57013,common,160,clock,clock,,2022-12-25T19:24:08.465Z,2000,2000,772,0,0,0,0
68061,common,153,bowling,bowling,,2022-12-25T19:36:17.028Z,2000,1403,1434,0,0,0,0
