id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,tax,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
66518,epic,6980,royman,royman,,2023-02-19T09:27:45.074Z,349.00,50,50,57,0,0,0,0
70343,common,100,xmasball2,xmasball2,,2023-02-22T02:52:16.682Z,5.00,3996,3164,4168,0,0,0,0
14695,common,1500,starballoon,starballoon,,2023-02-22T02:53:31.965Z,75.00,3684,3684,1567,14237,6231,603.17,0
41783,rare,6900,jackolantern,jackolantern,,2023-01-05T19:34:43.057Z,345.00,150,150,2,4252,2132,837.93,0
64989,epic,12550,mummy,mummy,,2023-02-21T12:38:04.139Z,627.50,50,50,35,11,6,0,850
53407,rare,7000,diver,diver,,2023-02-20T22:59:35.430Z,350.00,150,150,32,394,216,26.28,0
56880,epic,12000,snowman,snowman,,2022-11-19T14:44:23.517Z,600.00,50,50,51,310,169,3.51,0
65974,epic,16000,dragon,dragon,,2023-01-01T22:26:46.204Z,800.00,50,50,51,0,0,0,0
46604,uncommon,2000,cat,cat,,2023-02-21T17:10:51.372Z,100.00,600,600,55,3373,1358,133.43,0
50871,rare,3500,wheeee,wheeee,,2022-11-27T03:18:46.342Z,175.00,150,150,73,412,181,11.40,0
56440,rare,20000,ladybug,ladybug,,2022-12-16T19:52:04.300Z,1000.00,150,150,79,41161,20832,5407.27,5300
49931,rare,4000,cherry,cherry,,2023-02-07T13:58:40.664Z,200.00,100,100,82,611,298,14.78,0
47443,rare,8000,egg,egg,,2023-01-31T12:16:05.513Z,400.00,100,100,90,1102,507,14.48,0
52115,rare,2300,banana,banana,,2023-01-30T11:49:55.471Z,115.00,150,150,96,999,568,12.63,0
48054,rare,10000,candyswirl,candyswirl,,2023-01-09T21:30:13.693Z,500.00,100,100,100,390,196,3.96,0
68400,rare,3180,peach,peach,,2023-02-09T20:03:23.258Z,159.00,100,100,103,0,0,0,0
65114,rare,3300,frankie,frankie,,2023-02-20T02:43:35.627Z,165.00,150,150,110,136,67,10.24,2270
13415,uncommon,600,donut,donut,,2023-02-22T00:08:16.449Z,30.00,746,746,104,1538,627,61.11,200
1468,rare,3000,coconut,coconut,,2022-03-01T10:35:46.187Z,150.00,288,288,113,2,1,0,0
50268,rare,3240,floater,floater,,2023-02-11T10:02:50.553Z,162.00,150,150,57,673,263,11.62,1000
38239,rare,1550,bowie,bowie,,2023-01-24T14:31:16.170Z,77.50,322,322,115,659,255,8.66,0
50815,rare,4000,wheeee,wheeee,,2023-02-09T17:11:15.509Z,200.00,150,150,17,662,301,158.88,0
50925,rare,4500,wheeee,wheeee,,2023-02-18T18:53:13.476Z,225.00,150,150,121,351,171,4.77,0
48103,rare,4000,cherry,cherry,,2023-02-07T13:58:28.822Z,200.00,100,100,51,860,402,14.30,0
52912,rare,3000,banana,banana,,2023-02-09T13:05:55.391Z,150.00,150,150,129,43,18,0.73,0
43983,epic,8999,discoball,discoball,,2023-02-04T23:23:41.758Z,449.95,53,53,30,3160,1317,53.87,0
55392,common,600,clock,clock,,2023-02-21T10:40:29.751Z,30.00,2000,2000,133,418,230,73.37,0
41436,common,1280,football,football,,2023-02-22T00:33:20.157Z,64.00,2000,2000,140,2327,868,132.55,610
11612,rare,3000,melon,melon,,2022-01-24T23:35:29.917Z,150.00,273,273,140,0,0,0,0
53930,rare,2300,banana,banana,,2023-01-30T10:30:23.151Z,115.00,150,150,148,184,95,4.05,0
59306,rare,5000,cougar,cougar,,2023-02-03T17:00:19.859Z,250.00,150,150,150,45,29,0.33,730
58871,rare,8000,wheeee,wheeee,,2022-08-05T09:17:49.716Z,400.00,150,150,151,0,0,0,0
11897,rare,7500,melon,melon,,2023-02-19T16:38:05.714Z,375.00,273,273,156,26694,12504,1192.02,12890
58421,rare,2500,jackolantern,jackolantern,,2023-01-30T18:52:56.676Z,125.00,150,150,157,13,7,3.30,1250
4434,rare,2500,eyeball,eyeball,,2022-09-17T18:12:10.842Z,125.00,290,290,157,4296,1263,2.4,0
12009,rare,6500,melon,melon,,2023-02-14T05:08:56.752Z,325.00,273,273,160,2300,886,9.11,2250
65059,rare,3500,frankie,frankie,,2023-02-18T21:24:39.142Z,175.00,150,150,55,5027,1512,1188.24,610
67457,uncommon,2700,earth,earth,,2023-02-22T00:14:09.603Z,135.00,600,600,171,0,0,0,0
50439,cosmetic,3200,worldcup,worldcup,,2023-02-22T02:51:10.507Z,160.00,50,50,24,696,242,19.75,1750
42665,rare,4000,peach,peach,,2023-01-24T02:06:48.861Z,200.00,100,100,25,2629,998,40.40,0
52779,uncommon,800,dog,dog,,2023-02-20T18:24:22.876Z,40.00,600,600,187,158,75,5.51,0
12947,rare,2250,melon,melon,,2023-02-20T12:26:25.039Z,112.50,273,273,202,1195,489,25.79,970
53508,uncommon,875,dog,dog,,2023-02-20T18:06:48.443Z,43.75,600,600,197,145,78,1.98,0
5230,rare,1850,eyeball,eyeball,,2022-11-29T14:49:57.274Z,92.50,290,290,199,2266,894,15.63,0
48649,rare,17000,floater,floater,,2022-12-26T20:15:38.378Z,850.00,150,150,30,2427,1414,9.43,0
55292,common,530,clock,clock,,2023-02-21T12:14:43.065Z,26.50,2000,2000,54,281,130,20.06,100
2344,rare,1850,coconut,coconut,,2022-11-29T13:01:01.011Z,92.50,288,288,210,190,80,2.64,0
56976,rare,9523.81,ninja,ninja,,2022-12-14T07:33:46.830Z,476.1905,100,100,102,362,177,4.10,0
4543,uncommon,888,target,target,,2023-02-21T19:51:03.215Z,44.40,747,747,217,382,142,2.69,0
55157,uncommon,820,dog,dog,,2023-02-21T12:49:14.812Z,41.00,600,600,220,87,31,0,0
55900,uncommon,1100,dog,dog,,2023-02-20T18:26:00.923Z,55.00,600,600,226,20,16,0.66,1000
56498,uncommon,800,dog,dog,,2023-02-20T18:23:41.146Z,40.00,600,600,233,18,9,0.4,0
41830,rare,4000,jackolantern,jackolantern,,2022-12-06T12:41:34.438Z,200.00,150,150,44,1388,591,13.85,0
56392,rare,10000,ladybug,ladybug,,2022-08-12T18:35:18.352Z,500.00,150,150,32,175,98,22.84,0
46405,rare,4500,peach,peach,,2023-02-14T13:08:53.486Z,225.00,100,100,69,572,255,8.11,0
65074,rare,2800,frankie,frankie,,2023-01-27T17:45:44.493Z,140.00,150,150,70,755,353,205.59,500
38238,rare,1550,bowie,bowie,,2023-01-24T14:31:18.367Z,77.50,322,322,114,567,248,5.04,0
64995,epic,12540,mummy,mummy,,2023-02-11T19:30:24.722Z,627.00,50,50,41,894,404,20.18,420
5211,epic,20000,baseball,baseball,,2023-02-17T17:38:38.586Z,1000.00,70,70,87,4556,1827,38.79,0
