id,rarity,on_sale_price,filename,name,nft_id,on_sale_since,supply_max,supply_circulating,ordinal,kills,wins,boosts,boosts2
45044,rare,3200,skullpatch,skullpatch,,2022-12-06T12:41:57.925Z,150,150,54,1232,522,24.63,0
53379,rare,6000,diver,diver,,2022-12-08T10:03:38.375Z,150,150,4,257,119,1.32,0
49212,epic,50000,potion,potion,,2022-11-18T17:12:39.276Z,50,50,14,2819,1215,39.19,0
42321,epic,15000,discoball,discoball,,2022-11-02T13:56:00.439Z,53,53,17,5466,2179,462.76,0
42638,epic,8999,snowman,snowman,,2022-11-09T12:48:04.292Z,50,50,20,7043,3386,513.52,0
4078,legendary,62200,waffle2,waffle2,,2022-12-15T21:06:18.357Z,20,20,28,34402,17201,5088.56,4750
64996,epic,17500,mummy,mummy,,2022-12-10T13:55:06.496Z,50,50,42,2724,1421,3.8,2690
40396,rare,3500,ninja,ninja,,2022-12-08T01:06:40.722Z,100,100,40,2920,1206,34.50,0
66867,epic,11700,potion,potion,,2022-12-11T10:31:24.098Z,50,50,52,0,0,0,0
61181,epic,9099,citrus,citrus,,2022-12-13T17:00:13.479Z,50,50,57,10,4,0,0
11517,common,7000,saturn,saturn,,2022-12-15T08:56:32.681Z,2000,1887,69,2735,650,8.07,0
50977,epic,32200,owl,owl,,2022-12-15T21:11:26.966Z,50,50,29,38313,17901,13709.74,12250
57177,epic,14000,royman,royman,,2022-10-18T11:31:13.768Z,50,50,52,1,0,0,0
57171,epic,14200,shades,shades,,2022-12-11T13:03:52.935Z,50,50,52,553,267,20.28,0
46010,rare,3500,ninja,ninja,,2022-12-08T01:07:16.124Z,100,100,76,836,374,13.24,0
65094,rare,3500,frankie,frankie,,2022-11-06T22:59:35.201Z,150,150,90,171,75,0,0
50672,common,420,vase,vase,,2022-12-15T11:38:19.495Z,2000,1510,90,679,368,13.57,0
65097,rare,2644,frankie,frankie,,2022-12-15T19:33:32.411Z,150,150,93,0,1,0,0
46742,rare,5500,peach,peach,,2022-12-15T18:26:22.740Z,100,100,95,12435,5270,407.96,1920
